,Constraint,Time,Value
230,Bal2Constraint,63,42.117812425
231,Bal2Constraint,64,42.117812425
232,Bal2Constraint,65,42.117812425
233,Bal2Constraint,66,42.117812425
234,Bal2Constraint,67,42.117812425
235,Bal2Constraint,68,42.117812425
236,Bal2Constraint,69,42.117812425
237,Bal2Constraint,70,42.117812425
238,Bal2Constraint,71,42.117812425
239,Bal2Constraint,72,42.117812425
240,Bal3Constraint,49,47.827812425
241,Bal3Constraint,50,47.827812425
242,Bal3Constraint,51,47.827812425
243,Bal3Constraint,52,47.827812425
244,Bal3Constraint,53,47.827812425
245,Bal3Constraint,54,47.827812425
246,Bal3Constraint,55,47.827812425
247,Bal3Constraint,56,47.827812425
248,Bal3Constraint,57,47.827812425
249,Bal3Constraint,58,47.827812425
250,Bal3Constraint,59,47.827812425
251,Bal3Constraint,60,47.827812425
252,Bal3Constraint,61,47.827812425
253,Bal3Constraint,62,47.827812425
254,Bal3Constraint,63,47.827812425
255,Bal3Constraint,64,47.827812425
256,Bal3Constraint,65,47.827812425
257,Bal3Constraint,66,47.827812425
258,Bal3Constraint,67,47.827812425
259,Bal3Constraint,68,47.827812425
260,Bal3Constraint,69,47.827812425
261,Bal3Constraint,70,47.827812425
262,Bal3Constraint,71,47.827812425
263,Bal3Constraint,72,47.827812425
264,Bal4Constraint,49,57.787812425
265,Bal4Constraint,50,57.787812425
266,Bal4Constraint,51,57.787812425
267,Bal4Constraint,52,57.787812425
268,Bal4Constraint,53,57.787812425
269,Bal4Constraint,54,57.787812425
270,Bal4Constraint,55,57.787812425
271,Bal4Constraint,56,57.787812425
272,Bal4Constraint,57,57.787812425
273,Bal4Constraint,58,53.77546537
274,Bal4Constraint,59,57.787812425
275,Bal4Constraint,60,57.787812425
276,Bal4Constraint,61,57.787812425
277,Bal4Constraint,62,57.787812425
278,Bal4Constraint,63,57.787812425
279,Bal4Constraint,64,57.787812425
280,Bal4Constraint,65,57.787812425
281,Bal4Constraint,66,62.666458908
282,Bal4Constraint,67,63.780812412
283,Bal4Constraint,68,64.895165916
284,Bal4Constraint,69,63.780812412
285,Bal4Constraint,70,63.780812412
286,Bal4Constraint,71,63.780812412
287,Bal4Constraint,72,57.787812425
288,Bal1Constraint,73,45.683252
289,Bal1Constraint,74,45.683252
290,Bal1Constraint,75,45.683252
291,Bal1Constraint,76,45.683252
292,Bal1Constraint,77,45.683252
293,Bal1Constraint,78,45.683252
294,Bal1Constraint,79,45.683252
295,Bal1Constraint,80,45.683252
296,Bal1Constraint,81,45.683252
297,Bal1Constraint,82,45.683252
298,Bal1Constraint,83,45.683252
299,Bal1Constraint,84,45.683252
300,Bal1Constraint,85,45.683252
301,Bal1Constraint,86,45.683252
302,Bal1Constraint,87,45.683252
303,Bal1Constraint,88,45.683252
304,Bal1Constraint,89,45.683252
305,Bal1Constraint,90,45.683252
306,Bal1Constraint,91,45.683252
307,Bal1Constraint,92,45.683252
