,0
283,1007199.6787225242
284,852826.4513042569
285,466987.1198483057
286,631763.63985794
287,952990.0307950602
288,1010262.220966658
289,1034780.195988172
290,1026310.2160883034
291,837795.712560618
292,826210.9725030066
293,732595.379525267
294,1104212.5366369293
295,1280037.6569636804
296,1334355.8858799457
297,1411053.528392322
298,1105366.8311290129
299,559779.0717112387
300,807923.7818057778
301,928428.8222139458
302,964028.8857941991
303,933251.7382312737
304,1160649.0000008305
305,1095308.2258222946
306,921122.8719917337
307,923811.2347044629
308,1283418.0539063697
309,1164742.3762819408
310,1351779.4738104611
311,1074368.1157678084
312,1153308.487644342
313,573898.8525228583
314,580394.9080810886
315,912501.6327668125
316,929828.5603181212
317,668769.0180162989
318,1074281.7828075925
319,850112.3807771122
320,606495.0172012981
321,583437.94967382
322,742111.7706905891
323,839703.1139450592
324,1087402.879599645
325,828333.7985571906
326,754682.7098970717
327,814719.0538177445
328,587390.865662235
329,1196961.0240758304
330,1187378.0157874129
331,1060155.8744567586
332,963013.9719518225
333,762455.4870189197
334,797211.5385167534
335,825743.2738043718
336,938537.6456715722
337,936648.2117343979
338,967359.3254126705
339,1158040.9672253588
340,1081880.2272556443
341,827416.3959513835
342,720315.3345887217
343,902816.0016925184
344,951021.6203252964
345,1295115.446088328
346,852588.2773149208
347,1423283.0251554176
348,700703.3112462502
349,613434.4196823802
350,1088132.5526487704
351,1299275.113496131
352,1272618.6987518447
353,1634655.0097605658
354,1139090.4455258304
355,995953.8307215206
356,1049129.1482015587
357,1068050.782114282
358,1139117.191777099
359,1140612.0513550474
360,975808.9029210361
361,810279.2538762838
362,660310.5615848596
363,872957.1708745025
