,SHA_otf,ORO_otf,YRS_otf,FOL_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,ISB_otf,SUC_otf,KWH_otf,PFT_otf
2424,9869.124606796115,12247.38903119264,1923.3283860284523,3028.48915210545,1649.3851216342823,2938.169695236768,1596.33413866262,350.2397210630889,0.0,0.0,0.0,0.0
2425,9821.307743791305,14439.012532467446,2110.139446329813,3001.4230252354705,2031.9508599415433,3020.2691958922674,1608.427579107034,435.7283314730548,0.0,0.0,0.0,0.0
2426,9206.955538903925,12746.31013775007,2122.6902303511583,2974.8690859593585,2026.0972049897503,2985.807677098601,1623.5443796625507,451.94958590937716,0.0,0.0,0.0,0.0
2427,8180.274310343773,11149.600054938597,2120.7210613982306,2942.968891652459,1486.8030358981553,2939.1832693189344,1600.3652854774245,530.7726360973932,0.0,0.0,0.0,0.0
2428,9388.638129415494,10689.572175916257,2109.78090658639,2913.538114196772,1471.0446958145806,2954.386880551434,1612.4587259218385,350.2397210630889,0.0,0.0,0.0,0.0
2429,8834.601013138545,6696.785758140932,2108.9003425242577,2883.265824297939,1557.57673674485,2722.278415735268,1724.323050032666,350.2397210630889,0.0,0.0,0.0,0.0
2430,9960.800901208988,11125.761517929308,2083.775062335535,2865.321516914875,1569.184693455008,2610.785266696935,1658.816914292091,350.2397210630889,0.0,0.0,0.0,0.0
2431,10505.937980051149,10728.47323992674,2013.4535556517453,2778.1366601187765,1734.8618937727192,2534.7672105344354,1620.5210195514476,350.2397210630889,0.0,0.0,0.0,0.0
2432,9845.737628492563,11499.388417775508,1915.8121313305307,2826.740304764803,1414.0601810556225,2177.9891336117707,1693.0816622179307,350.2397210630889,0.0,0.0,0.0,0.0
2433,10034.810802327313,7706.221830683444,1925.563923402423,2804.2187727497226,1381.3468485088135,2213.464226487604,1664.8636345142982,556.2409396077803,0.0,0.0,0.0,0.0
2434,5718.871168225248,5394.718863147778,1186.8123119452096,2202.736827415444,1435.3301674857319,2098.4350883190973,1145.267654185423,350.2397210630889,0.0,0.0,0.0,0.0
2435,4801.056178284195,1114.488695629354,1000.7157262186478,2200.2142675154446,1701.594314497578,2661.9814646335353,1130.783691079194,350.2397210630889,0.0,0.0,0.0,0.0
2436,5931.1410291590655,1101.5110717874143,700.4794421261778,2197.6917076154446,1544.5400715335593,2845.1340369357254,1133.8873974591,350.2397210630889,0.0,0.0,0.0,0.0
2437,4672.287954738527,1099.5145142732695,700.4794421261778,2195.1691477154445,1758.7995023321541,2950.7989824946844,1136.9911038390062,350.2397210630889,0.0,0.0,0.0,0.0
2438,5254.768794811025,4662.195038154977,700.4794421261778,2192.6465878154445,1781.6815774659842,2739.46909137677,1127.6799846992874,350.2397210630889,0.0,0.0,0.0,0.0
2439,4389.225771101709,6979.176092584331,700.4794421261778,2190.124027915444,1479.014129104863,2403.353931217802,1139.06024142561,350.2397210630889,0.0,0.0,0.0,0.0
2440,3703.9440820931677,5977.083678129746,700.4794421261778,2187.6014680154444,1434.2900731614668,2584.4938378902993,1150.4404981519335,350.2397210630889,0.0,0.0,0.0,0.0
2441,3699.6623939339916,6527.654676602434,700.4794421261778,2185.0789081154444,1145.1438510157902,1632.5029950448397,1120.4380031461726,350.2397210630889,0.0,0.0,0.0,0.0
2442,4099.9546420811785,2861.321311483154,700.4794421261778,2182.5563482154444,1304.2782826283392,1840.8138877182123,1115.265159179662,350.2397210630889,0.0,0.0,0.0,0.0
2443,3832.853515410151,1103.5076293015588,700.4794421261778,2180.0337883154443,920.4834769745455,1039.7729670998328,1123.5417095260789,350.2397210630889,0.0,0.0,0.0,0.0
2444,3677.183531098318,4553.162668093462,700.4794421261778,2177.5112284154443,1320.9197918165794,1056.880624952236,1129.7491222858916,350.2397210630889,0.0,0.0,0.0,0.0
2445,3681.465219257494,5503.844005523707,700.4794421261778,2174.9886685154447,1638.148560717411,436.9796110063548,1132.852828665798,350.2397210630889,0.0,0.0,0.0,0.0
2446,3680.3947972176998,5748.049537959447,700.4794421261778,2172.466108615444,1075.457531290034,0.0,1132.852828665798,350.2397210630889,0.0,0.0,0.0,0.0
2447,3678.253953138112,8230.001013758163,700.4794421261778,2169.9435487154446,1347.96224424747,0.0,1132.852828665798,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2448,3671.8314208993484,4915.466185438259,700.4794421261778,2167.420988815444,1062.9763993988536,1980.6941489819742,1132.852828665798,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2449,3679.324375177906,2616.1058340098202,700.4794421261778,2164.898428915444,956.8867783238213,1909.244519127822,1132.852828665798,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2450,3660.0567784616146,1087.5351691884018,700.4794421261778,2162.3758690154446,1468.6131858622127,2225.2330229898453,1132.852828665798,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2451,3676.113109058524,3725.9073577035006,700.4794421261778,2159.8533091154445,1019.2924377797225,2983.0016325697943,1132.852828665798,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2452,3670.760998859554,3164.5875026539447,700.4794421261778,2157.3307492154445,840.3962140061387,2876.3303541959904,1149.4059293586315,555.339248587548,50.03424586615555,0.0,0.0,0.0
2453,3668.620154779966,3335.443157970803,700.4794421261778,2154.8081893154445,479.48348348617554,2830.0390447130194,1149.4059293586315,452.7401085684309,50.03424586615555,0.0,0.0,0.0
2454,3675.0426870187302,1575.1155468709849,700.4794421261778,2152.2856294154444,1156.5848885827056,1763.3262609749763,1142.1639478055165,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2455,3584.056813636242,1073.5592665893896,700.4794421261778,2149.7630695154444,465.9622572707303,1828.7378939400455,1136.9911038390062,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2456,3455.6061688609657,1075.5558241035342,700.4794421261778,2147.2405096154444,464.9221629464654,1483.5657384474525,1119.4034343528704,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2457,3450.2540586619957,1074.5575453464617,700.4794421261778,2144.7179497154443,805.0330069811278,1588.224351191562,1123.5417095260789,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2458,3447.042792542614,4110.149675142843,700.4794421261778,2142.1953898154443,731.1863099583112,1832.763225199434,1130.783691079194,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2459,3478.0850316966394,3130.9943395398745,700.4794421261778,2139.6728299154443,618.8561229376887,1826.725228310351,1130.783691079194,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2460,3453.465324781378,4661.28953171232,700.4794421261778,2137.150270015444,1459.2523369438272,1833.769558014281,1130.783691079194,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2461,3441.6906823436443,5481.1158038619715,700.4794421261778,2134.6277101154446,1761.919785304949,1569.1040277094655,1130.783691079194,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2462,3427.7751958263225,3422.6411665327114,700.4794421261778,2132.1051502154446,917.3631940017502,993.4816576168613,1130.783691079194,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2463,3422.4230856273525,1423.424398847857,700.4794421261778,2129.5825903154446,902.80187346204,1286.3245067373991,1130.783691079194,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2464,3568.7208166099285,2956.702725954043,600.4109503938665,1876.9701739846666,2121.2060251796183,1987.067191257722,966.1856497966811,254.38278111526174,50.03424586615555,0.0,0.0,0.0
2465,3373.2804682026813,3958.5715587877125,700.4794421261778,1874.5289869846665,2931.5587508555186,2701.998811700648,1139.5515953530635,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2466,3479.5308982892934,5091.8081779967515,700.4794421261778,1872.0877999846666,3574.0834550668696,2426.0798894359564,921.5768684839278,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2467,3667.2546400353563,3846.5301071826457,700.4794421261778,1869.6466129846665,4071.9102812873875,2766.7894898032887,912.4523450335918,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2468,3482.1502555096686,3879.34790384317,700.4794421261778,1867.2054259846666,4433.317124202926,2562.3637295828894,1047.2925249107784,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2469,3445.6725199817765,4383.556876149033,700.4794421261778,1864.7642389846667,4694.584538426622,2863.975506957248,876.9680871711743,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2470,3450.2376300391606,4625.402995835168,700.4794421261778,1862.3230519846666,5017.035001273046,3376.7155284936593,1069.5969155671548,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2471,3447.3844362532955,4146.1757105152155,720.4839261809216,1859.8818649846667,5440.69210147172,3146.596913163593,688.3946025308986,350.2397210630889,50.03424586615555,0.0,0.0,0.0
2472,3457.0852951252373,2941.937944969328,720.4839261809216,1857.4406779846665,5352.881423828101,2465.1777124289288,759.3631182557338,350.2397210630889,50.03424586615555,4.805105996806744,0.0,0.0
2473,3455.3733788537184,4479.977827972022,700.4794421261778,1854.9994909846666,5727.239878744166,1620.6647357807228,793.8335401792249,350.2397210630889,50.03424586615555,58.14860900340045,0.0,0.0
2474,3446.243158738949,3849.528542673929,700.4794421261778,1852.5583039846665,5812.956579879419,1939.0327230092132,739.0863994772095,350.2397210630889,50.03424586615555,101.88780558298632,0.0,0.0
2475,3434.8303835954885,3128.7380974666203,700.4794421261778,1850.1171169846666,5893.2586565174315,1260.9647642453756,855.677532453724,350.2397210630889,50.03424586615555,137.63634335188084,0.0,0.0
2476,3434.2597448383153,3767.879211236689,700.4794421261778,1847.6759299846665,6080.526489038588,1525.7128799406466,811.0687511409703,350.2397210630889,50.03424586615555,166.84312476961492,0.0,0.0
2477,3434.8303835954885,5228.831316587731,700.4794421261778,1845.2347429846666,5966.8052976442505,1470.9759277504852,847.5668449423142,350.2397210630889,50.03424586615555,192.09188526953284,0.0,0.0
2478,3455.3733788537184,3405.203211740241,736.7607969928945,1842.7935559846665,5995.965007831631,1155.9591824928207,1042.223345216147,350.2397210630889,50.03424586615555,209.73562718991207,0.0,0.0
2479,3461.0797664254487,3135.7633685099904,781.8352084722035,1840.3523689846666,6003.142917806028,1303.4138292091743,757.3354463778812,350.2397210630889,50.03424586615555,228.24919828229793,0.0,0.0
2480,3462.221043939795,4550.837494409483,700.4794421261778,1837.9111819846664,5986.37046983188,1414.0048142464395,551.5267507758599,350.2397210630889,50.03424586615555,243.18295549444468,0.0,0.0
2481,3463.3623214541412,2059.9983929824916,700.4794421261778,1835.4699949846665,5984.7109721875495,1266.5501675300857,938.8120794456734,350.2397210630889,50.03424586615555,254.72330206153126,0.0,0.0
2482,3464.5035989684875,4169.118119941508,700.4794421261778,1833.0288079846666,5929.554616246285,1918.9252711842557,517.0563288523686,350.2397210630889,50.03424586615555,265.27591384299274,0.0,0.0
2483,3746.05666071704,1777.948659099067,700.4794421261778,1830.5876209846667,5953.284456855538,2476.3485189983494,927.6598841174849,350.2397210630889,50.03424586615555,273.8035806217912,0.0,0.0
2484,4310.6953716006155,4628.111632126642,741.7690649350398,1828.1464339846666,5846.944706325522,1610.6110098682439,926.6460481785588,350.2397210630889,0.0,279.65934052300673,0.0,0.0
2485,3993.423197592625,3704.089696008719,764.3062706746945,1825.7052469846665,5899.115416853691,1405.068168990903,1114.2056968799081,350.2397210630889,0.0,282.5666089292662,0.0,0.0
2486,3511.748410569582,4467.908004476715,754.2897347904035,1823.2640599846666,5933.9616812359345,1616.1964131529542,832.3593058584211,350.2397210630889,0.0,287.1253467959567,0.0,0.0
2487,3934.0979549679114,18287.548942905272,759.298002732549,1820.8228729846664,5744.211849974153,1867.5395609649204,613.370743050359,350.2397210630889,0.0,291.437081893257,0.0,0.0
2488,3753.6703017520317,10368.384070332213,770.5666056023762,1818.3816859846665,5623.753660462356,1864.1883189940943,794.847376118151,350.2397210630889,0.0,294.6495574724445,0.0,0.0
2489,3619.762690685105,4462.021412029483,830.6658209081218,1815.9404989846664,5859.759123346164,845.4107598629248,634.6612977678095,350.2397210630889,0.0,300.79185589528015,0.0,0.0
2490,3706.110009280517,3197.648246676698,848.1947587056308,1813.4993119846667,5937.644331202426,837.5911952643303,844.5253371255357,350.2397210630889,0.0,306.8502075702452,0.0,0.0
2491,3802.4623048690346,3138.9930442328996,850.6988926767034,1811.0581249846666,6039.148672017802,857.6986470892875,636.8486522740321,350.2397210630889,0.0,310.97340774435827,0.0,0.0
2492,4100.652252072359,5760.730612170979,851.9509596622398,1808.6169379846667,6098.840539922552,964.9383901557264,1128.9555433140292,350.2397210630889,0.0,313.02942393315845,0.0,0.0
2493,4799.610436527631,4190.966730937779,851.9509596622398,1806.1757509846666,6163.525095038265,858.8157277462296,1526.3943244838072,350.2397210630889,0.0,315.7827451565544,0.0,0.0
2494,4568.286251105335,5296.416427136163,885.7567682717215,1803.7345639846667,6293.532354617309,788.4396463588791,1846.9114978908008,350.2397210630889,0.0,320.9748735312012,0.0,0.0
2495,3610.642078794544,3258.9930688281424,998.1561036412422,1798.6894441846664,5207.229870324307,1038.3276248329034,1515.470684924007,700.4794421261778,0.0,306.1189387253112,0.0,0.0
2496,3328.9652731744095,2425.6475427047944,1021.1321180249201,1793.6443243846666,4326.422207273692,1412.7374108801341,1252.7657698232802,700.4794421261778,0.0,293.20236072094906,0.0,0.0
2497,4298.628218140364,3611.163946534505,1049.8521360045174,1788.5992045846665,3613.6775874633495,1056.666063333176,1035.1194819606549,700.4794421261778,0.0,281.90022309909153,0.0,0.0
2498,4722.15416580916,2286.2858050028103,1099.6335005024864,1783.5540847846667,3032.3287597938347,630.2973682018392,858.0968686517585,700.4794421261778,0.0,273.06566023586186,0.0,0.0
2499,4822.253733703492,3145.439750777427,2376.525499875383,1778.5089649846666,2559.4132467610293,575.2820527010216,715.2534830516134,700.4794421261778,0.0,266.56347164247387,0.0,0.0
2500,4971.175635700612,3744.848006193786,2374.6108320100766,1796.9606797253925,2172.0520938193404,1284.368341378227,597.8494532878834,700.4794421261778,0.0,260.9006537998547,0.0,0.0
2501,5056.174819430539,3792.423098560608,2351.634817626398,1768.4187253846665,1877.1024318074683,1874.2547798036608,617.2562187495954,700.4794421261778,0.0,256.28420985796777,0.0,0.0
2502,4921.7383690463375,2128.6220771964818,2343.9761461651724,1763.3736055846666,1638.3615173342937,997.0661382072901,542.3145070960925,700.4794421261778,0.0,251.94594352060156,0.0,0.0
2503,5065.739588862378,2960.618108101711,2321.0001317814945,1758.3284857846668,1421.9359662191482,833.5483949131933,542.3145070960925,700.4794421261778,50.03424586615555,248.73684813242653,0.0,0.0
2504,5396.289878779328,4587.505850449923,2286.536110205978,1883.4211556762646,1262.3468148838692,789.230501870868,546.9027751565109,700.4794421261778,50.03424586615555,247.7247959456514,0.0,0.0
2505,4440.11907975692,5180.257845820764,2324.8294675121074,1748.2382461846664,1144.4496077411661,581.3948655344457,335.84244437725783,700.4794421261778,50.03424586615555,245.86105240847408,0.0,0.0
2506,5091.050397518663,4025.6293325248716,1093.8894969065666,1785.5362543445915,1043.0666886802978,375.0874324063795,235.03061156584246,350.2397210630889,50.03424586615555,244.68121867030655,0.0,0.0
2507,5105.978299272254,4605.0768247300175,1097.7188326371793,1914.762451220865,1035.1183708060953,398.0104805317202,236.98879530859793,350.2397210630889,50.03424586615555,243.1859378329377,0.0,0.0
2508,5467.223241781299,4956.025634095763,1065.1694789269693,1907.5554731342331,1005.1059152454641,393.4258709066521,238.89739960779914,350.2397210630889,50.03424586615555,242.283614659677,0.0,0.0
2509,4695.511941099899,3260.3416138224516,1109.2068398290185,1728.0577669846664,958.9335140399872,581.3948655344457,239.85433375124865,350.2397210630889,50.03424586615555,240.0039498187316,0.0,0.0
2510,6705.011695154695,2491.3787970103435,1176.2202151147455,1723.0126471846665,926.1557958349802,1033.7430152078352,240.61988106600828,350.2397210630889,50.03424586615555,170.07349540767575,0.0,0.0
2511,8527.844168456451,4075.1568046296657,1210.6842366902627,1717.9675273846667,904.4249988775425,766.3074537455273,387.8428157286681,350.2397210630889,50.03424586615555,221.41535519050345,0.0,0.0
2512,9877.567879553078,3966.663362938695,1214.5135724208753,1712.9224075846666,842.2661013633337,407.17969978185647,1062.3182206101944,350.2397210630889,50.03424586615555,264.0148226814492,0.0,0.0
2513,11016.702647293143,4050.213818572914,1231.7455832086337,1707.8772877846666,802.5350134263982,529.4359564503401,513.2554760467749,350.2397210630889,50.03424586615555,209.02967985160876,0.0,0.0
2514,11969.199349337667,4097.040573055933,1256.636265457618,1702.8321679846665,773.5254629619177,1542.6346835903985,508.6672079863565,350.2397210630889,50.03424586615555,162.32058039170664,0.0,0.0
2515,14277.140732887772,3385.267716204214,1252.8069297270054,1697.7870481846667,739.9992597155676,1522.7680418817697,389.3722384154742,350.2397210630889,50.03424586615555,164.79942330444752,0.0,0.0
2516,16497.10641853963,3662.692679121971,1136.0121899433093,1692.7419283846666,730.5620133399542,1328.6862344205522,230.15753098431554,350.2397210630889,50.03424586615555,403.9792828063024,0.0,135.09246383861998
2517,17038.875376657074,3767.4179133260927,1059.4254753310497,1687.6968085846665,709.6593829172573,1336.3272504623324,328.1953309432269,350.2397210630889,50.03424586615555,387.5800772980753,0.0,135.09246383861998
2518,17889.890071325306,3208.9273636914904,1055.596139600437,1682.6516887846665,699.4351447464179,1175.8659135849475,282.3126503390415,350.2397210630889,50.03424586615555,331.84340322230753,0.0,135.09246383861998
2519,18001.982593735935,3217.2491157614254,1040.278796677985,1677.6065689846666,673.4896325443609,1155.9992718763187,239.48881510846832,350.2397210630889,50.03424586615555,274.23855779476287,0.0,135.09246383861998
2520,17867.660297620827,3441.6127697795628,1728.6018942556673,1672.5614491846666,715.7541602655033,934.4098066646924,230.15753098431554,350.2397210630889,50.03424586615555,226.60728559641402,0.0,135.09246383861998
2521,17659.46991676582,2861.4136700674744,1745.8339050434256,1667.5163293846665,748.8287422370892,868.6970687053821,230.15753098431554,350.2397210630889,50.03424586615555,177.4025206271857,0.0,135.09246383861998
2522,17973.422793619753,3336.3537640678574,2224.500871370047,1662.4712095846664,730.83112652996,743.3844056201865,230.15753098431554,350.2397210630889,50.03424586615555,135.11507019345922,0.0,135.09246383861998
2523,18446.33662037677,2974.7665527329814,2800.8158988273003,1657.4260897846666,740.1960939238029,660.8614323689601,230.15753098431554,350.2397210630889,50.03424586615555,100.52192956209228,0.0,135.09246383861998
2524,18753.52429452828,2053.6961756687438,2186.207514063918,1652.3809699846665,736.082772515058,2690.315293065789,262.4301554105611,350.2397210630889,50.03424586615555,69.2229869926655,0.0,135.09246383861998
2525,15704.999263754102,2022.1025339021476,786.0565927196039,1902.5521993154443,952.3538091717768,344.03826212727944,230.15753098431554,350.2397210630889,50.03424586615555,39.20307005886357,0.0,135.09246383861998
2526,13277.338944863368,1764.138344391873,789.081251154739,1902.5521993154443,1091.7771682156874,563.2048924310263,230.15753098431554,350.2397210630889,50.03424586615555,18.289712082788835,0.0,135.09246383861998
2527,11170.260201844825,1986.2508836658772,766.9004226304146,1902.5521993154443,1251.4403404175919,859.3471197195041,230.15753098431554,350.2397210630889,50.03424586615555,40.94268052307702,0.0,135.09246383861998
2528,9632.677412932866,1745.0553186516959,750.768910976361,1902.5521993154443,994.6894994636366,609.1764295191293,323.9255118429798,350.2397210630889,50.03424586615555,59.67471464885145,0.0,135.09246383861998
2529,8446.249720171767,1746.0094699387048,757.8264473250096,1902.5521993154443,1059.2335861145727,406.04638192053466,230.15753098431554,350.2397210630889,0.0,39.86516799559423,0.0,135.09246383861998
2530,8034.991822144293,1756.505134095802,747.7442525412257,1902.5521993154443,960.1607865943046,362.2130558597853,230.15753098431554,350.2397210630889,0.0,19.658514390496908,0.0,135.09246383861998
2531,8357.315233892272,1842.3934632821624,700.4794421261778,1902.5521993154443,934.8018582228877,397.4935378111201,230.15753098431554,350.2397210630889,0.0,1.4586304307840408,0.0,135.09246383861998
2532,12171.119435956407,1758.41343666982,700.4794421261778,1902.5521993154443,998.9621517712928,392.148010242736,230.15753098431554,350.2397210630889,0.0,0.0,0.0,135.09246383861998
2533,12922.254202980432,1761.2758905308463,700.4794421261778,1902.5521993154443,857.0148595124972,883.9365465340707,230.15753098431554,350.2397210630889,0.0,0.0,0.0,135.09246383861998
2534,12403.566705229485,1761.2758905308463,700.4794421261778,1902.5521993154443,1013.1386989078494,1638.7250391899015,230.15753098431554,350.2397210630889,0.0,0.0,0.0,135.09246383861998
2535,11650.128877970983,1752.6885289477666,700.4794421261778,1902.5521993154443,1029.6735245695113,2025.7412351409084,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2536,10764.65830041447,1749.8260750867403,700.4794421261778,1902.5521993154443,1188.6180505946188,2696.0703922162716,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2537,9758.848327439373,1751.734377660758,700.4794421261778,1902.5521993154443,1151.9491041520791,3131.196336282734,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2538,8833.225551784626,1760.3217392438373,700.4794421261778,1902.5521993154443,1007.4001198590659,1205.7373061507917,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2539,8213.07602381169,2392.862077215773,700.4794421261778,1902.5521993154443,990.4278679599649,317.3106242853591,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2540,7643.933785315259,2044.0230559053427,700.4794421261778,1902.5521993154443,878.8715438227244,315.17241325800546,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2541,7189.614853048355,2006.5022902202393,700.4794421261778,1902.5521993154443,835.1210400125169,348.3146841819867,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2542,6702.001362663428,1755.5509828087934,700.4794421261778,1902.5521993154443,874.383575083841,512.9569332882161,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2543,6287.4608845842595,1746.0094699387046,700.4794421261778,1902.5521993154443,698.0296548395369,625.2130122242817,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2544,6075.9782229657,1839.7813767384603,700.4794421261778,1902.5521993154443,733.6756204629129,50.03424586615554,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2545,5757.377465436976,1761.2758905308463,700.4794421261778,1902.5521993154443,808.4874121760845,347.2455786683099,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2546,5474.036137978263,1755.5509828087934,700.4794421261778,1902.5521993154443,936.8356961429116,372.9041109965534,267.6208707270041,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2547,5262.344333175879,1752.6885289477666,705.3990344493346,1902.5521993154443,993.9135527215907,369.696794455523,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2548,5011.892646551466,1744.1011673646872,721.5305461033885,1902.5521993154443,983.2419866808052,400.7008543521506,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2549,3455.8300610262963,1746.0094699387048,726.5716434952802,1902.5521993154443,1010.8820190901632,377.1805330512606,230.15753098431554,350.2397210630889,35.000423414045635,0.0,0.0,135.09246383861998
2550,3252.225981300111,1752.6885289477666,729.596301930415,1902.5521993154443,923.9194424111212,375.04232202390705,230.15753098431554,350.2397210630889,0.0,0.0,0.0,135.09246383861998
2551,3274.503044905538,1754.5968315217845,723.5469850601451,1902.5521993154443,927.7782402332518,354.72931726404755,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2552,3312.9623312151944,1754.5968315217845,700.4794421261778,1902.5521993154443,741.668640226272,401.76995986582745,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2553,3696.049269399523,1763.184193104864,700.4794421261778,1902.5521993154443,863.0228874107072,376.11142753758384,230.15753098431554,350.2397210630889,50.03424586615555,0.0,0.0,135.09246383861998
2554,5016.679330740481,1754.5968315217845,700.4794421261778,1902.5521993154443,901.8699019213567,395.35532678376654,230.15753098431554,350.2397210630889,50.03424586615555,30.02413306795821,0.0,135.09246383861998
2555,5600.174633813381,1754.5968315217845,700.4794421261778,2195.0615161447454,871.373175698547,472.33092376849714,230.15753098431554,350.2397210630889,50.03424586615555,231.7842293827247,0.0,135.09246383861998
2556,54273.15508284555,1712.4595895852522,700.4794421261778,38446.438359536834,4202.852593929296,1045.3591103714114,9382.02585398273,350.2397210630889,15.010273759846665,414.5128002221868,0.0,135.09246383861998
2557,71061.91152790232,18398.735916943075,700.4794421261778,57321.08577252667,8005.479338584888,6400.740492094059,12508.561466538888,350.2397210630889,15.010273759846665,1723.1603564392524,3650.2975335429237,135.09246383861998
2558,73162.76210438245,28426.94734688455,700.4794421261778,57162.00575721076,8005.479338584888,5564.066448587208,12508.561466538888,3874.6533855861526,15.010273759846665,3202.1917354339553,5503.767045277111,135.09246383861998
2559,70300.222950104,32017.40598956475,700.4794421261778,51630.44624973401,8005.479338584888,7983.44087202241,12508.561466538888,3874.643171838689,850.5185598100717,3202.1917354339553,5503.767045277111,135.09246383861998
2560,65412.08890984328,30563.562134322638,700.4794421261778,45218.27825753658,8005.479338584888,8499.626192317888,12508.561466538888,4935.586354674978,2305.7502427005093,3202.1917354339553,5503.767045277111,135.09246383861998
2561,59694.70305133424,27782.16917276589,700.4794421261778,38802.41626714937,8005.479338584888,8323.464097876671,12508.561466538888,5123.343778618372,3332.135648367509,3202.1917354339553,5503.767045277111,135.09246383861998
2562,53875.94251440289,24891.984194189077,700.4794421261778,33059.11313381333,8005.479338584888,7663.071087807773,12508.561466538888,5375.477100835527,4040.437291117912,2995.5575893447453,5503.767045277111,135.09246383861998
2563,47600.78853923406,22260.575880757417,700.4794421261778,28159.35271717262,8005.479338584888,6724.782104268202,12508.561466538888,5373.313709322907,4429.310200534921,2706.574494869586,5503.767045277111,135.09246383861998
2564,42616.790175404734,19834.51319015841,700.4794421261778,23435.147922262484,7097.405948844923,6136.052350930267,12508.561466538888,5374.729524721672,4603.150619686311,2448.4638506124343,5503.767045277111,135.09246383861998
2565,37970.62590096633,17684.06215383744,700.4794421261778,20096.164386537614,6075.7870866813855,5446.6993010805345,12508.561466538888,5421.450049767776,4603.150619686311,2211.240824385074,5503.767045277111,135.09246383861998
2566,33823.98644448341,15565.220157159194,700.4794421261778,17482.300462798183,5221.584476409101,4868.813875414148,12508.561466538888,5418.768058631381,4558.492498140779,2009.6142595283095,5503.767045277111,135.09246383861998
2567,30266.834280254792,13919.214302792689,700.4794421261778,15149.263097382292,4484.611921893169,4533.314523825408,12508.561466538888,5359.332419734666,4603.150619686311,1886.2270680425027,5503.767045277111,135.09246383861998
2568,26839.436767314503,12199.641940094249,700.4794421261778,13212.018927602316,4008.322542905718,3996.0283315096426,12508.561466538888,5259.748144740931,4584.417867557778,1914.6155855116233,5073.334384443159,135.09246383861998
2569,22722.19497093521,10788.634221167476,700.4794421261778,11633.139679488791,3617.615151980518,3562.944939433561,11940.14881747514,5225.465400606761,4394.316215922027,1773.606593215899,4515.474771245092,135.09246383861998
2570,18575.01245623919,10249.915433331653,700.4794421261778,10213.576597062516,3242.467043761356,3269.9441024529892,10308.688361294091,5300.872322613753,4429.873419488792,1772.6027933986086,4219.930185917954,135.09246383861998
2571,15665.390248891148,9123.906722667709,700.4794421261778,9049.201316603529,2899.0966882902003,3003.554303805081,8835.969827973715,5171.516892805794,4299.688622192832,1709.7585637999684,3888.4476601409165,135.09246383861998
2572,13007.423931183192,6421.549455406069,700.4794421261778,8074.589824292672,2703.254150390941,2777.4059482702605,7790.820947644459,5114.143943673242,4179.396977553391,1612.6662037616854,3575.5239054732374,135.09246383861998
2573,11326.467315905636,4283.227760368232,700.4794421261778,7196.895713275014,2419.8802201321373,2598.1952077452615,6858.092307795209,5402.865328728578,4063.5845750727676,1519.4820182948574,3308.536566823988,135.09246383861998
