,Constraint,Time,Value
673,Bal1Constraint,170,59.2885289
674,Bal1Constraint,171,59.2885289
675,Bal1Constraint,172,59.2885289
676,Bal1Constraint,173,59.2885289
677,Bal1Constraint,174,59.2885289
678,Bal1Constraint,175,59.2885289
679,Bal1Constraint,176,59.2885289
680,Bal1Constraint,177,59.2885289
681,Bal1Constraint,178,59.2885289
682,Bal1Constraint,179,59.2885289
683,Bal1Constraint,180,59.2885289
684,Bal1Constraint,181,59.2885289
685,Bal1Constraint,182,59.2885289
686,Bal1Constraint,183,59.2885289
687,Bal1Constraint,184,59.2885289
688,Bal1Constraint,185,59.2885289
689,Bal1Constraint,186,59.2885289
690,Bal1Constraint,187,59.2885289
691,Bal1Constraint,188,59.2885289
692,Bal1Constraint,189,59.2885289
693,Bal1Constraint,190,59.2885289
694,Bal1Constraint,191,59.2885289
695,Bal1Constraint,192,59.2885289
696,Bal2Constraint,169,59.2885289
697,Bal2Constraint,170,59.2885289
698,Bal2Constraint,171,59.2885289
699,Bal2Constraint,172,59.2885289
700,Bal2Constraint,173,59.2885289
701,Bal2Constraint,174,59.2885289
702,Bal2Constraint,175,59.2885289
703,Bal2Constraint,176,59.2885289
704,Bal2Constraint,177,59.2885289
705,Bal2Constraint,178,59.2885289
706,Bal2Constraint,179,59.2885289
707,Bal2Constraint,180,59.2885289
708,Bal2Constraint,181,59.2885289
709,Bal2Constraint,182,59.2885289
710,Bal2Constraint,183,59.2885289
711,Bal2Constraint,184,59.2885289
712,Bal2Constraint,185,59.2885289
713,Bal2Constraint,186,59.2885289
714,Bal2Constraint,187,59.2885289
715,Bal2Constraint,188,59.2885289
716,Bal2Constraint,189,59.2885289
717,Bal2Constraint,190,59.2885289
718,Bal2Constraint,191,59.2885289
719,Bal2Constraint,192,59.2885289
720,Bal3Constraint,169,64.9985289
721,Bal3Constraint,170,64.9985289
722,Bal3Constraint,171,63.80002496
723,Bal3Constraint,172,63.80002496
724,Bal3Constraint,173,63.80002496
725,Bal3Constraint,174,63.80002496
726,Bal3Constraint,175,64.9985289
727,Bal3Constraint,176,64.9985289
728,Bal3Constraint,177,64.9985289
729,Bal3Constraint,178,62.60152102
730,Bal3Constraint,179,63.80002496
731,Bal3Constraint,180,63.80002496
732,Bal3Constraint,181,63.80002496
