2.012775402338527556e+03,1.832153072066175355e+03,2.901040909811868005e+02,2.665525065726594676e+02,5.199910635356134298e+04,3.743224026556495119e+02,6.156106256598030086e+03,2.505973395180025818e+03,4.846914588068401827e+03,1.633186431340556510e+03,8.955777687412994510e+02,6.811888842724867573e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.738272255002839665e+04,8.621825945177371977e+03,1.331530048064934635e+04,6.448295264858603332e+03,1.073489938643072310e+04,9.908219949724158141e+03,1.075725771695648655e+04,1.025007433802838386e+04,9.978492933498186176e+03,9.602719417047372190e+03,1.947286394047397698e+04,3.014221310814832759e+04,2.526774140819875902e+04,1.985583520032925662e+04,1.977447665039032699e+03,4.091344804923137417e+04,1.977665750206833764e+04
2.012287860896320808e+03,1.862750025534235874e+03,2.870360951073952265e+02,2.665525065726594676e+02,4.922525302806463878e+04,3.576062507029250241e+02,6.142542896006745650e+03,2.573777923798536449e+03,4.846914588068401827e+03,1.802329212390018938e+03,8.740662677235621913e+02,6.493282129965520653e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.591893687098665032e+04,8.156483843883548616e+03,1.259855333075119961e+04,6.103017274317643569e+03,1.016009250545464602e+04,9.379589808482143781e+03,1.061470219289951092e+04,1.011071815190493908e+04,9.845710623183545977e+03,9.478249191363333011e+03,1.875908490121073919e+04,2.896098758204200931e+04,2.421666733345132889e+04,1.921584597146584201e+04,1.977447665039032699e+03,3.903727761549747811e+04,1.614015029131334268e+04
2.012221631698416104e+03,2.054950184682733379e+03,2.729779350932935813e+02,2.665525065726594676e+02,4.896471711818851327e+04,3.510391910072119117e+02,6.130395518499566606e+03,2.526096602116213944e+03,4.846914588068401827e+03,1.653528174743614272e+03,8.628170203934492974e+02,6.516928223859586069e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.578072891954576335e+04,8.113259002788301586e+03,1.253055019328272101e+04,6.067999655132472071e+03,1.010179638170954422e+04,9.323231680466948092e+03,1.057109793839868144e+04,1.006811237744866048e+04,9.805092583162584560e+03,9.440163079243129687e+03,1.861265132419722067e+04,2.871911332324470277e+04,2.402706442269537729e+04,1.907463618964864872e+04,1.977447665039032699e+03,3.878459941513103695e+04,1.966391545648243846e+04
2.012401372685310889e+03,2.479350688963982066e+03,2.807714447394517947e+02,2.665525065726594676e+02,4.948651975769596902e+04,3.462631475921478454e+02,6.118251171659714601e+03,2.263159998452170839e+03,4.846914588068401827e+03,1.572826274061827689e+03,8.902301731745626512e+02,6.707358881391224713e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.605486233258848370e+04,8.201334626740135718e+03,1.266431528372203320e+04,6.129726066666226870e+03,1.020455638107114464e+04,9.417188246322064515e+03,1.056426752322063658e+04,1.006143921268285158e+04,9.798729814341730162e+03,9.434196474037396911e+03,1.869702556531780283e+04,2.885846088198988582e+04,2.416753314747751574e+04,1.917850686828336256e+04,1.977447665039032699e+03,3.909104483290609642e+04,1.564472442119818879e+04
2.012259329291047152e+03,2.131514649787547114e+03,2.660964809348788549e+02,2.665525065726594676e+02,4.772803754649655457e+04,3.385020770426687022e+02,6.106017849000057140e+03,2.272442185780026193e+03,4.846914588068401827e+03,1.471786981782634257e+03,8.220651340218134919e+02,6.288268020647287813e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.512522492119651361e+04,7.906293187593046241e+03,1.221045765978808595e+04,5.913590789872767346e+03,9.844741832429037458e+03,9.088400284028457463e+03,1.072076049746925491e+04,1.021438672911077629e+04,9.944499407217746921e+03,9.570858943347080640e+03,1.846959950862548067e+04,2.848297613072566674e+04,2.400550079893294605e+04,1.920397906272628461e+04,1.977447665039032699e+03,3.810543994443996053e+04,1.917490296237623988e+04
2.012129856055367100e+03,1.461012228996479053e+03,3.038061367364281864e+02,2.665525065726594676e+02,4.913904026760422857e+04,3.355170499082536253e+02,6.097261586212261136e+03,2.556587427344665230e+03,4.846914588068401827e+03,1.780231937754231922e+03,9.612678465581008140e+02,7.366201023840872040e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.587075290588021744e+04,8.145039874546276224e+03,1.257581599237321097e+04,6.087581090305781800e+03,1.013439487910977368e+04,9.355386887379690961e+03,1.081516694175554221e+04,1.030671238707074917e+04,1.003242737068542374e+04,9.653262430450336979e+03,1.905284200582111225e+04,2.944667656388141040e+04,2.473428152483594022e+04,1.968659507426639539e+04,1.977447665039032699e+03,3.924302854108270549e+04,1.609251226702410349e+04
2.152589688528174520e+03,1.760965445959109502e+03,2.902742242024033885e+02,2.665525065726594676e+02,4.994598150741517020e+04,3.307410064931895022e+02,6.086689906004132354e+03,2.490349491938497067e+03,4.846914588068401827e+03,1.698840724383213683e+03,8.865419996983069950e+02,6.895425063331434103e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.629809396252530132e+04,8.284293485844527822e+03,1.278829527598425557e+04,6.185475993483777529e+03,1.029736693496261614e+04,9.504835736483053552e+03,1.104152731060808583e+04,1.052826200716505264e+04,1.024322329662147604e+04,9.850721148006903604e+03,1.935110304701682981e+04,2.994045182914848192e+04,2.510646443833745070e+04,1.996583211411778757e+04,1.977447665039032699e+03,3.984927001941398339e+04,1.973921444526523555e+04
2.687483062247141334e+03,2.087814513439519033e+03,2.467920481758349069e+02,2.665525065726594676e+02,4.930027042877978238e+04,3.199949088092952820e+02,6.076499429176181366e+03,2.135117499031715852e+03,4.846914588068401827e+03,1.507579210055930844e+03,7.527739658298620498e+02,5.736358841267916432e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.595920745590638398e+04,8.177106487068702336e+03,1.262178404920764660e+04,6.102888704570950722e+03,1.015987846697809073e+04,9.377272935860110010e+03,1.137032644693854309e+04,1.085052325584637401e+04,1.054933060662343451e+04,1.013723468668144051e+04,1.936940887016303168e+04,2.997077828464019694e+04,2.518878950033418732e+04,1.997197911018751256e+04,1.977447665039032699e+03,3.953982239559423761e+04,1.805918605148460119e+04
2.011428497647408676e+03,2.136003589229755562e+03,2.586315813161897950e+02,2.665525065726594676e+02,4.764102482096721360e+04,3.086518056985179896e+02,6.066351820743959252e+03,2.115130914736958857e+03,4.846914588068401827e+03,1.485177704310311356e+03,7.927288546714959239e+02,6.310847644174259585e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.508330722216249342e+04,7.898427509501304485e+03,1.219227287588685249e+04,5.897031008997709250e+03,9.817173680808577046e+03,9.061066180594350953e+03,1.117677607519137200e+04,1.066075682144538769e+04,1.036915046446261476e+04,9.968619617003547319e+03,1.885731470485099635e+04,2.912332794514963825e+04,2.480661578262804323e+04,1.975993168276033975e+04,1.977447665039032699e+03,3.838224639657177613e+04,1.984842257561486258e+04
2.011123851305804465e+03,2.116444862724267296e+03,2.681316937986104563e+02,2.665525065726594676e+02,4.769839353218176257e+04,2.937266700264426618e+02,6.055906189227174764e+03,2.283985160554100275e+03,4.846914588068401827e+03,1.515401137831340293e+03,8.236247356036403744e+02,6.309081832738607773e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.511225225735560889e+04,7.906848328299280183e+03,1.220172083919814031e+04,5.900213658884874349e+03,9.822472046487824628e+03,9.064416938866390410e+03,1.110987428657411328e+04,1.059520601740396705e+04,1.030686179367395562e+04,9.910307901268637579e+03,1.877347240434509877e+04,2.898476082790449072e+04,2.468562599766182029e+04,1.961212418272701325e+04,1.977447665039032699e+03,3.832770949014064536e+04,1.769954396882653600e+04
2.010628968106577986e+03,2.105709705978152215e+03,2.616608400250428303e+02,2.665525065726594676e+02,4.897102852618428005e+04,3.086518056985179896e+02,6.045720407159957176e+03,2.218873004218690312e+03,4.846914588068401827e+03,1.501187026275373910e+03,7.959054507872737076e+02,6.133219919040161585e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.578539651694092754e+04,8.122543078877736662e+03,1.253568403098895760e+04,6.059253020768636816e+03,1.008723528672101929e+04,9.306629825168780371e+03,1.095242580945260852e+04,1.044102406191593764e+04,1.016025372267125385e+04,9.773016598609461653e+03,1.890823765824032671e+04,2.920751383758319935e+04,2.477264214800002446e+04,1.966844757146641496e+04,1.977447665039032699e+03,3.902640944182224484e+04,1.985138190651352852e+04
2.010466185864095223e+03,2.087198086853412860e+03,2.548906867557663531e+02,2.665525065726594676e+02,4.760267019228185382e+04,2.925326591726765741e+02,6.036960374366518408e+03,2.223198645216250952e+03,4.846914588068401827e+03,1.495577403577023460e+03,7.752132248406154531e+02,5.874935662673700790e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.506640602319739264e+04,7.894615099581534196e+03,1.218259148324144553e+04,5.891762232011346896e+03,9.808402402739728132e+03,9.049881852973279820e+03,1.099760120600988739e+04,1.048524973035910261e+04,1.020232105409700125e+04,9.812416939556424040e+03,1.858234774095792091e+04,2.866907838180753242e+04,2.436573487394935728e+04,1.938889783796342454e+04,1.977447665039032699e+03,3.812957978718439699e+04,1.821229411829210949e+04
2.010288705343594984e+03,1.403131263217998821e+03,2.629630109818227197e+02,2.665525065726594676e+02,4.798911640148093284e+04,2.770105180737182877e+02,6.027020269772477150e+03,2.281772940501833546e+03,4.846914588068401827e+03,1.625971360510713794e+03,7.887803318038257885e+02,5.757566104232832004e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.526905942476963901e+04,7.956702122834719376e+03,1.227378461158312530e+04,5.932556777612836413e+03,9.876315754185297919e+03,9.111234313515255053e+03,1.071009240155765656e+04,1.020395651529372662e+04,9.934562934644103734e+03,9.561545315145120185e+03,1.843365306832248098e+04,2.842366248332121540e+04,2.406712668353262779e+04,1.914085382821384337e+04,1.977447665039032699e+03,3.816368820984286867e+04,1.639996458249926218e+04
2.009739781858368588e+03,1.539487763622137436e+03,2.700797492706315666e+02,2.665525065726594676e+02,4.978292947235600877e+04,2.913386483189106571e+02,6.014956333024974811e+03,2.473368770016230883e+03,4.846914588068401827e+03,1.649853039464122730e+03,8.157104542221716201e+02,6.190514074019210057e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.623069533697349107e+04,8.262034421066495270e+03,1.274463288246378215e+04,6.154808346519979750e+03,1.024631249482724343e+04,9.449776051809085402e+03,1.043641588153498560e+04,9.936573077063811070e+03,9.679625190918306544e+03,9.322484438341627538e+03,1.857243448330469982e+04,2.865271183078414833e+04,2.419571762515962837e+04,1.918992527311957747e+04,1.977447665039032699e+03,3.911314013344700652e+04,1.670438852180920730e+04
2.009202626455368318e+03,2.113136481771898161e+03,2.567832552775842601e+02,2.665525065726594676e+02,5.869114996311088908e+04,3.086518056985179896e+02,6.003022865374898174e+03,2.104046820093069528e+03,4.846914588068401827e+03,1.450140108642524183e+03,7.720711601316227188e+02,6.259729485097515862e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.093565999720448963e+04,9.786685133887414850e+03,1.508556457501763907e+04,7.268286063814949557e+03,1.209999176558504041e+04,1.115143148071288851e+04,1.068898691882581625e+04,1.018332329614564151e+04,9.914904607890975967e+03,9.543118345333652542e+03,2.053880020753388817e+04,3.191302187398836759e+04,2.654358725309248621e+04,2.065901722090320618e+04,1.977447665039032699e+03,4.485791322955953365e+04,2.007681276187506955e+04
2.008708741382785774e+03,2.125015070304167693e+03,2.463975124046976362e+02,2.665525065726594676e+02,5.690969742860094993e+04,2.871596103307294925e+02,5.991063940103806999e+03,1.980938186377912416e+03,4.846914588068401827e+03,1.412256740624442273e+03,7.477804292074315526e+02,5.926094392016835627e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.999258476403976965e+04,9.480832188272288477e+03,1.461205121069243251e+04,7.042132043752312711e+03,1.172349835895712931e+04,1.080520765404308258e+04,1.227386083848358612e+04,1.173885662459016203e+04,1.138991672854459648e+04,1.092273704323862330e+04,2.080551042674701239e+04,3.291940716928037000e+04,2.719752323153111502e+04,2.105848485800092021e+04,1.977447665039032699e+03,4.425096818494723993e+04,1.765130205812462373e+04
2.008404794939020803e+03,2.125792384350123939e+03,2.503431747392873774e+02,2.665525065726594676e+02,5.672148814610428963e+04,2.871596103307294925e+02,5.978028937781412424e+03,2.112944257801367712e+03,4.846914588068401827e+03,1.414483428158091783e+03,7.676705598221119544e+02,5.887962353267888830e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.989057744734925654e+04,9.441805806829592257e+03,1.455169977557652237e+04,7.012733268552914524e+03,1.167455629273851810e+04,1.075986222042542795e+04,1.178314794590663223e+04,1.125589452706047450e+04,1.093350613328823056e+04,1.049645865857043827e+04,2.076757398936510799e+04,3.229412478570086387e+04,2.672855707917506152e+04,2.073802882673514250e+04,1.977447665039032699e+03,4.407034017395275441e+04,2.003804672537149600e+04
2.007848088988498603e+03,2.165517241655565613e+03,2.540336963515233322e+02,2.665525065726594676e+02,5.684692274651701155e+04,2.871596103307294925e+02,5.963308196178639264e+03,2.269174892069309408e+03,4.846914588068401827e+03,1.544817822208445705e+03,7.741611184200929756e+02,5.774586200093284788e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.995481411501745606e+04,9.456213707016166154e+03,1.457378542230061794e+04,7.022592534999030249e+03,1.169096965921382252e+04,1.077463106067248918e+04,1.110771245090138473e+04,1.059308820521194320e+04,1.030484895451537705e+04,9.908423392785900433e+03,2.033996566131167128e+04,3.158209215458711333e+04,2.604339261768149663e+04,2.029604669116861987e+04,1.977447665039032699e+03,4.376634905051124224e+04,1.885637230186294255e+04
2.007343774565126978e+03,2.094651696033864482e+03,2.450946188498514573e+02,2.665525065726594676e+02,5.611098163649404160e+04,2.758165072199522001e+02,5.949861407630329268e+03,2.213852564020857699e+03,4.846914588068401827e+03,1.502791656429446220e+03,7.186762215533581184e+02,5.504355667857473236e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.956363222281846174e+04,9.326633470404172840e+03,1.437256114625526789e+04,6.925449222811645086e+03,1.152924882610009809e+04,1.062663406408601804e+04,1.089705173049606128e+04,1.038682781778276876e+04,1.010868693280598563e+04,9.724712012998143109e+03,2.004437282233055521e+04,3.109063951901955079e+04,2.568691776922759163e+04,2.006065590153271842e+04,1.977447665039032699e+03,4.316657652826379490e+04,1.846403001290270549e+04
2.006896787398012066e+03,1.934057903132831825e+03,2.735891520395247198e+02,2.665525065726594676e+02,5.556581337301827443e+04,2.650704095360580368e+02,5.935162718685774962e+03,2.214536561992264524e+03,4.846914588068401827e+03,1.618589031715834381e+03,8.104774390395426735e+02,6.003254111928617931e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.927117009856372897e+04,9.229627107899246766e+03,1.422152353383382615e+04,6.852205715015934402e+03,1.140731556240774080e+04,1.051416273617997285e+04,1.067052731688443055e+04,1.016527854253377882e+04,9.897710449266762225e+03,9.527000233557926549e+03,1.976903443262683140e+04,3.063342045103811688e+04,2.535476287984995724e+04,1.983399008778521602e+04,1.977447665039032699e+03,4.268514825534636475e+04,1.826815915096115714e+04
2.006173359856551315e+03,1.997384350825271440e+03,2.579463588727750789e+02,2.665525065726594676e+02,5.585939024621012504e+04,2.758165072199522001e+02,5.920235636381758013e+03,2.173549973303326624e+03,4.846914588068401827e+03,1.412035381977787893e+03,7.557813711174569562e+02,5.880180269549221521e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.942616774970086044e+04,9.277661185795102938e+03,1.429736016567737897e+04,6.887662180746747254e+03,1.146634226273471904e+04,1.056775880920613599e+04,1.047914216183102508e+04,9.978292754665586472e+03,9.719429666110179824e+03,9.359823250462119177e+03,1.969331524111985709e+04,3.050777818363058759e+04,2.528712565374867700e+04,1.978343440325780102e+04,1.977447665039032699e+03,4.275177495176764205e+04,1.795854800507662731e+04
2.005578311350140211e+03,1.965541581317359714e+03,2.835924591477419199e+02,2.665525065726594676e+02,5.528419769850855664e+04,4.017846522922681061e+02,5.906878590084870666e+03,2.074638756835551249e+03,4.345723749441270229e+03,1.439338033576281532e+03,8.853301615428778177e+02,6.650827574435174938e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.900051847578142770e+04,9.139524606356148070e+03,1.411305675211948801e+04,6.800551855628227713e+03,1.132132400019287888e+04,1.043489718561074915e+04,1.049911067137572354e+04,9.997793877479647563e+03,9.738032190776137213e+03,9.377271753936138339e+03,1.956336772091136299e+04,2.998903119961005359e+04,2.486244875152180612e+04,1.951794900301290545e+04,1.977447665039032699e+03,4.229727876939300040e+04,1.749691117283287167e+04
2.004875531917552280e+03,2.129052593749200241e+03,2.805770799587963893e+02,2.665525065726594676e+02,5.194520909707758256e+04,3.880535274739588090e+02,5.893554552700966269e+03,2.152216934125417993e+03,4.345723749441270229e+03,1.403095481398385346e+03,8.956800525196829312e+02,6.393599566752512146e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.723712051957284712e+04,8.575859829687491583e+03,1.324580868371891302e+04,6.387552510838921989e+03,1.063377694614645588e+04,9.803549952506389673e+03,1.152109290480432901e+04,1.099847071348771533e+04,1.068965626481392428e+04,1.026849181452635639e+04,1.950922450763482266e+04,2.989920502528056022e+04,2.479149830125066001e+04,1.949550990328113403e+04,1.977447665039032699e+03,4.068967720292956074e+04,1.850703434915945400e+04
2.004108054550998304e+03,2.051093327120587219e+03,2.599877610451757732e+02,2.665525065726594676e+02,5.212846779764727398e+04,4.095457228417473630e+02,5.880455946286311701e+03,2.044309090164587360e+03,4.345723749441270229e+03,1.485722554269312923e+03,8.231077463650398158e+02,6.270727097478318683e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.733390222775045549e+04,8.608022336560192343e+03,1.330018259477364154e+04,6.414104680077834928e+03,1.067798008101600499e+04,9.844341876977221546e+03,1.168784173594939057e+04,1.116223311293002735e+04,1.084482960883380292e+04,1.041357597779488424e+04,1.967241231640860860e+04,3.017000571118360313e+04,2.509115387667624964e+04,1.978069035461086241e+04,1.977447665039032699e+03,4.093267877456985298e+04,2.011891449765963989e+04
