,Generator,Time,Value,Zones,Type,$/MWh
220,BEAVER_4,5,0.0,PNW,Gas,71.8286258385
221,BEAVER_4,6,0.0,PNW,Gas,71.8286258385
222,BEAVER_4,7,0.0,PNW,Gas,71.8286258385
223,BEAVER_4,8,0.0,PNW,Gas,71.8286258385
224,BEAVER_4,9,0.0,PNW,Gas,71.8286258385
225,BEAVER_4,10,0.0,PNW,Gas,71.8286258385
226,BEAVER_4,11,0.0,PNW,Gas,71.8286258385
227,BEAVER_4,12,0.0,PNW,Gas,71.8286258385
228,BEAVER_4,13,0.0,PNW,Gas,71.8286258385
229,BEAVER_4,14,0.0,PNW,Gas,71.8286258385
230,BEAVER_4,15,0.0,PNW,Gas,71.8286258385
231,BEAVER_4,16,0.0,PNW,Gas,71.8286258385
232,BEAVER_4,17,0.0,PNW,Gas,71.8286258385
233,BEAVER_4,18,0.0,PNW,Gas,71.8286258385
234,BEAVER_4,19,0.0,PNW,Gas,71.8286258385
235,BEAVER_4,20,0.0,PNW,Gas,71.8286258385
236,BEAVER_4,21,0.0,PNW,Gas,71.8286258385
237,BEAVER_4,22,0.0,PNW,Gas,71.8286258385
238,BEAVER_4,23,0.0,PNW,Gas,71.8286258385
239,BEAVER_4,24,0.0,PNW,Gas,71.8286258385
240,BEAVER_5,1,0.0,PNW,Gas,71.8286258385
241,BEAVER_5,2,0.0,PNW,Gas,71.8286258385
242,BEAVER_5,3,0.0,PNW,Gas,71.8286258385
243,BEAVER_5,4,0.0,PNW,Gas,71.8286258385
244,BEAVER_5,5,0.0,PNW,Gas,71.8286258385
245,BEAVER_5,6,0.0,PNW,Gas,71.8286258385
246,BEAVER_5,7,0.0,PNW,Gas,71.8286258385
247,BEAVER_5,8,0.0,PNW,Gas,71.8286258385
248,BEAVER_5,9,0.0,PNW,Gas,71.8286258385
249,BEAVER_5,10,0.0,PNW,Gas,71.8286258385
250,BEAVER_5,11,0.0,PNW,Gas,71.8286258385
251,BEAVER_5,12,0.0,PNW,Gas,71.8286258385
252,BEAVER_5,13,0.0,PNW,Gas,71.8286258385
253,BEAVER_5,14,0.0,PNW,Gas,71.8286258385
254,BEAVER_5,15,0.0,PNW,Gas,71.8286258385
255,BEAVER_5,16,0.0,PNW,Gas,71.8286258385
256,BEAVER_5,17,0.0,PNW,Gas,71.8286258385
257,BEAVER_5,18,0.0,PNW,Gas,71.8286258385
258,BEAVER_5,19,0.0,PNW,Gas,71.8286258385
259,BEAVER_5,20,0.0,PNW,Gas,71.8286258385
260,BEAVER_5,21,0.0,PNW,Gas,71.8286258385
261,BEAVER_5,22,0.0,PNW,Gas,71.8286258385
262,BEAVER_5,23,0.0,PNW,Gas,71.8286258385
263,BEAVER_5,24,0.0,PNW,Gas,71.8286258385
264,BEAVER_6,1,0.0,PNW,Gas,71.8286258385
265,BEAVER_6,2,0.0,PNW,Gas,71.8286258385
266,BEAVER_6,3,0.0,PNW,Gas,71.8286258385
267,BEAVER_6,4,0.0,PNW,Gas,71.8286258385
268,BEAVER_6,5,0.0,PNW,Gas,71.8286258385
269,BEAVER_6,6,0.0,PNW,Gas,71.8286258385
270,BEAVER_6,7,0.0,PNW,Gas,71.8286258385
271,BEAVER_6,8,0.0,PNW,Gas,71.8286258385
272,BEAVER_6,9,0.0,PNW,Gas,71.8286258385
273,BEAVER_6,10,0.0,PNW,Gas,71.8286258385
274,BEAVER_6,11,0.0,PNW,Gas,71.8286258385
275,BEAVER_6,12,0.0,PNW,Gas,71.8286258385
276,BEAVER_6,13,0.0,PNW,Gas,71.8286258385
277,BEAVER_6,14,0.0,PNW,Gas,71.8286258385
278,BEAVER_6,15,0.0,PNW,Gas,71.8286258385
279,BEAVER_6,16,0.0,PNW,Gas,71.8286258385
280,BEAVER_6,17,0.0,PNW,Gas,71.8286258385
281,BEAVER_6,18,0.0,PNW,Gas,71.8286258385
282,BEAVER_6,19,0.0,PNW,Gas,71.8286258385
283,BEAVER_6,20,0.0,PNW,Gas,71.8286258385
284,BEAVER_6,21,0.0,PNW,Gas,71.8286258385
285,BEAVER_6,22,0.0,PNW,Gas,71.8286258385
286,BEAVER_6,23,0.0,PNW,Gas,71.8286258385
287,BEAVER_6,24,0.0,PNW,Gas,71.8286258385
288,BEAVER_7,1,0.0,PNW,Gas,71.8286258385
289,BEAVER_7,2,0.0,PNW,Gas,71.8286258385
290,BEAVER_7,3,0.0,PNW,Gas,71.8286258385
291,BEAVER_7,4,0.0,PNW,Gas,71.8286258385
292,BEAVER_7,5,0.0,PNW,Gas,71.8286258385
293,BEAVER_7,6,0.0,PNW,Gas,71.8286258385
294,BEAVER_7,7,0.0,PNW,Gas,71.8286258385
295,BEAVER_7,8,0.0,PNW,Gas,71.8286258385
296,BEAVER_7,9,0.0,PNW,Gas,71.8286258385
297,BEAVER_7,10,0.0,PNW,Gas,71.8286258385
298,BEAVER_7,11,0.0,PNW,Gas,71.8286258385
299,BEAVER_7,12,0.0,PNW,Gas,71.8286258385
300,BEAVER_7,13,0.0,PNW,Gas,71.8286258385
301,BEAVER_7,14,0.0,PNW,Gas,71.8286258385
302,BEAVER_7,15,0.0,PNW,Gas,71.8286258385
303,BEAVER_7,16,0.0,PNW,Gas,71.8286258385
304,BEAVER_7,17,0.0,PNW,Gas,71.8286258385
305,BEAVER_7,18,0.0,PNW,Gas,71.8286258385
306,BEAVER_7,19,0.0,PNW,Gas,71.8286258385
307,BEAVER_7,20,0.0,PNW,Gas,71.8286258385
308,BEAVER_7,21,0.0,PNW,Gas,71.8286258385
309,BEAVER_7,22,0.0,PNW,Gas,71.8286258385
310,BEAVER_7,23,0.0,PNW,Gas,71.8286258385
311,BEAVER_7,24,0.0,PNW,Gas,71.8286258385
312,BEAVER_8,1,0.0,PNW,Gas,69.1478442009
313,BEAVER_8,2,0.0,PNW,Gas,69.1478442009
314,BEAVER_8,3,0.0,PNW,Gas,69.1478442009
315,BEAVER_8,4,0.0,PNW,Gas,69.1478442009
316,BEAVER_8,5,0.0,PNW,Gas,69.1478442009
317,BEAVER_8,6,0.0,PNW,Gas,69.1478442009
318,BEAVER_8,7,0.0,PNW,Gas,69.1478442009
319,BEAVER_8,8,0.0,PNW,Gas,69.1478442009
320,BEAVER_8,9,0.0,PNW,Gas,69.1478442009
321,BEAVER_8,10,0.0,PNW,Gas,69.1478442009
322,BEAVER_8,11,0.0,PNW,Gas,69.1478442009
323,BEAVER_8,12,0.0,PNW,Gas,69.1478442009
324,BEAVER_8,13,0.0,PNW,Gas,69.1478442009
325,BEAVER_8,14,0.0,PNW,Gas,69.1478442009
326,BEAVER_8,15,0.0,PNW,Gas,69.1478442009
327,BEAVER_8,16,0.0,PNW,Gas,69.1478442009
328,BEAVER_8,17,0.0,PNW,Gas,69.1478442009
329,BEAVER_8,18,0.0,PNW,Gas,69.1478442009
330,BEAVER_8,19,0.0,PNW,Gas,69.1478442009
331,BEAVER_8,20,0.0,PNW,Gas,69.1478442009
332,BEAVER_8,21,0.0,PNW,Gas,69.1478442009
333,BEAVER_8,22,0.0,PNW,Gas,69.1478442009
334,BEAVER_8,23,0.0,PNW,Gas,69.1478442009
335,BEAVER_8,24,0.0,PNW,Gas,69.1478442009
336,BOARDMAN_1,1,385.32,PNW,Coal,16.718398406
337,BOARDMAN_1,2,385.32,PNW,Coal,16.718398406
338,BOARDMAN_1,3,385.32,PNW,Coal,16.718398406
339,BOARDMAN_1,4,385.32,PNW,Coal,16.718398406
340,BOARDMAN_1,5,385.32,PNW,Coal,16.718398406
341,BOARDMAN_1,6,385.32,PNW,Coal,16.718398406
342,BOARDMAN_1,7,385.32,PNW,Coal,16.718398406
