,Generator,Time,Value,Zones
313,LAPLMA_2_UNIT1,2,0.0,PGE_valley
314,LAPLMA_2_UNIT1,3,0.0,PGE_valley
315,LAPLMA_2_UNIT1,4,0.0,PGE_valley
316,LAPLMA_2_UNIT1,5,0.0,PGE_valley
317,LAPLMA_2_UNIT1,6,0.0,PGE_valley
318,LAPLMA_2_UNIT1,7,0.0,PGE_valley
319,LAPLMA_2_UNIT1,8,0.0,PGE_valley
320,LAPLMA_2_UNIT1,9,0.0,PGE_valley
321,LAPLMA_2_UNIT1,10,0.0,PGE_valley
322,LAPLMA_2_UNIT1,11,0.0,PGE_valley
323,LAPLMA_2_UNIT1,12,0.0,PGE_valley
324,LAPLMA_2_UNIT1,13,0.0,PGE_valley
325,LAPLMA_2_UNIT1,14,0.0,PGE_valley
326,LAPLMA_2_UNIT1,15,0.0,PGE_valley
327,LAPLMA_2_UNIT1,16,0.0,PGE_valley
328,LAPLMA_2_UNIT1,17,0.0,PGE_valley
329,LAPLMA_2_UNIT1,18,0.0,PGE_valley
330,LAPLMA_2_UNIT1,19,0.0,PGE_valley
331,LAPLMA_2_UNIT1,20,0.0,PGE_valley
332,LAPLMA_2_UNIT1,21,0.0,PGE_valley
333,LAPLMA_2_UNIT1,22,0.0,PGE_valley
334,LAPLMA_2_UNIT1,23,0.0,PGE_valley
335,LAPLMA_2_UNIT1,24,0.0,PGE_valley
336,LAPLMA_2_UNIT2,1,0.0,PGE_valley
337,LAPLMA_2_UNIT2,2,0.0,PGE_valley
338,LAPLMA_2_UNIT2,3,0.0,PGE_valley
339,LAPLMA_2_UNIT2,4,0.0,PGE_valley
340,LAPLMA_2_UNIT2,5,0.0,PGE_valley
341,LAPLMA_2_UNIT2,6,0.0,PGE_valley
342,LAPLMA_2_UNIT2,7,0.0,PGE_valley
343,LAPLMA_2_UNIT2,8,0.0,PGE_valley
344,LAPLMA_2_UNIT2,9,0.0,PGE_valley
345,LAPLMA_2_UNIT2,10,0.0,PGE_valley
346,LAPLMA_2_UNIT2,11,0.0,PGE_valley
