,Generator,Time,Value,Zones
355,COLUSA_2_PL1X3,20,0.0,PGE_valley
356,COLUSA_2_PL1X3,21,0.0,PGE_valley
357,COLUSA_2_PL1X3,22,0.0,PGE_valley
358,COLUSA_2_PL1X3,23,0.0,PGE_valley
359,COLUSA_2_PL1X3,24,0.0,PGE_valley
360,PNOCHE_1_UNITA1,1,0.0,PGE_valley
361,PNOCHE_1_UNITA1,2,0.0,PGE_valley
362,PNOCHE_1_UNITA1,3,0.0,PGE_valley
363,PNOCHE_1_UNITA1,4,0.0,PGE_valley
364,PNOCHE_1_UNITA1,5,0.0,PGE_valley
365,PNOCHE_1_UNITA1,6,0.0,PGE_valley
366,PNOCHE_1_UNITA1,7,0.0,PGE_valley
367,PNOCHE_1_UNITA1,8,0.0,PGE_valley
368,PNOCHE_1_UNITA1,9,0.0,PGE_valley
369,PNOCHE_1_UNITA1,10,0.0,PGE_valley
370,PNOCHE_1_UNITA1,11,0.0,PGE_valley
371,PNOCHE_1_UNITA1,12,0.0,PGE_valley
372,PNOCHE_1_UNITA1,13,0.0,PGE_valley
373,PNOCHE_1_UNITA1,14,0.0,PGE_valley
374,PNOCHE_1_UNITA1,15,0.0,PGE_valley
375,PNOCHE_1_UNITA1,16,0.0,PGE_valley
376,PNOCHE_1_UNITA1,17,0.0,PGE_valley
377,PNOCHE_1_UNITA1,18,0.0,PGE_valley
378,PNOCHE_1_UNITA1,19,0.0,PGE_valley
379,PNOCHE_1_UNITA1,20,0.0,PGE_valley
380,PNOCHE_1_UNITA1,21,0.0,PGE_valley
381,PNOCHE_1_UNITA1,22,0.0,PGE_valley
382,PNOCHE_1_UNITA1,23,0.0,PGE_valley
383,PNOCHE_1_UNITA1,24,0.0,PGE_valley
384,HENRTA_6_UNITA1,1,0.0,PGE_valley
385,HENRTA_6_UNITA1,2,0.0,PGE_valley
386,HENRTA_6_UNITA1,3,0.0,PGE_valley
387,HENRTA_6_UNITA1,4,0.0,PGE_valley
388,HENRTA_6_UNITA1,5,0.0,PGE_valley
389,HENRTA_6_UNITA1,6,0.0,PGE_valley
390,HENRTA_6_UNITA1,7,0.0,PGE_valley
391,HENRTA_6_UNITA1,8,0.0,PGE_valley
392,HENRTA_6_UNITA1,9,0.0,PGE_valley
393,HENRTA_6_UNITA1,10,0.0,PGE_valley
394,HENRTA_6_UNITA1,11,0.0,PGE_valley
395,HENRTA_6_UNITA1,12,0.0,PGE_valley
396,HENRTA_6_UNITA1,13,0.0,PGE_valley
397,HENRTA_6_UNITA1,14,0.0,PGE_valley
398,HENRTA_6_UNITA1,15,0.0,PGE_valley
399,HENRTA_6_UNITA1,16,0.0,PGE_valley
400,HENRTA_6_UNITA1,17,0.0,PGE_valley
401,HENRTA_6_UNITA1,18,0.0,PGE_valley
402,HENRTA_6_UNITA1,19,0.0,PGE_valley
403,HENRTA_6_UNITA1,20,0.0,PGE_valley
404,HENRTA_6_UNITA1,21,0.0,PGE_valley
405,HENRTA_6_UNITA1,22,0.0,PGE_valley
406,HENRTA_6_UNITA1,23,0.0,PGE_valley
407,HENRTA_6_UNITA1,24,0.0,PGE_valley
408,HENRTA_6_UNITA2,1,0.0,PGE_valley
409,HENRTA_6_UNITA2,2,0.0,PGE_valley
410,HENRTA_6_UNITA2,3,0.0,PGE_valley
411,HENRTA_6_UNITA2,4,0.0,PGE_valley
412,HENRTA_6_UNITA2,5,0.0,PGE_valley
413,HENRTA_6_UNITA2,6,0.0,PGE_valley
414,HENRTA_6_UNITA2,7,0.0,PGE_valley
415,HENRTA_6_UNITA2,8,0.0,PGE_valley
416,HENRTA_6_UNITA2,9,0.0,PGE_valley
417,HENRTA_6_UNITA2,10,0.0,PGE_valley
418,HENRTA_6_UNITA2,11,0.0,PGE_valley
419,HENRTA_6_UNITA2,12,0.0,PGE_valley
420,HENRTA_6_UNITA2,13,0.0,PGE_valley
421,HENRTA_6_UNITA2,14,0.0,PGE_valley
422,HENRTA_6_UNITA2,15,0.0,PGE_valley
423,HENRTA_6_UNITA2,16,0.0,PGE_valley
424,HENRTA_6_UNITA2,17,0.0,PGE_valley
425,HENRTA_6_UNITA2,18,0.0,PGE_valley
426,HENRTA_6_UNITA2,19,0.0,PGE_valley
427,HENRTA_6_UNITA2,20,0.0,PGE_valley
428,HENRTA_6_UNITA2,21,0.0,PGE_valley
429,HENRTA_6_UNITA2,22,0.0,PGE_valley
430,HENRTA_6_UNITA2,23,0.0,PGE_valley
431,HENRTA_6_UNITA2,24,0.0,PGE_valley
432,GRNLF1_1_UNITS,1,0.0,PGE_valley
433,GRNLF1_1_UNITS,2,0.0,PGE_valley
434,GRNLF1_1_UNITS,3,0.0,PGE_valley
435,GRNLF1_1_UNITS,4,0.0,PGE_valley
436,GRNLF1_1_UNITS,5,0.0,PGE_valley
437,GRNLF1_1_UNITS,6,0.0,PGE_valley
438,GRNLF1_1_UNITS,7,0.0,PGE_valley
439,GRNLF1_1_UNITS,8,0.0,PGE_valley
440,GRNLF1_1_UNITS,9,0.0,PGE_valley
441,GRNLF1_1_UNITS,10,0.0,PGE_valley
442,GRNLF1_1_UNITS,11,0.0,PGE_valley
443,GRNLF1_1_UNITS,12,0.0,PGE_valley
444,GRNLF1_1_UNITS,13,0.0,PGE_valley
445,GRNLF1_1_UNITS,14,0.0,PGE_valley
446,GRNLF1_1_UNITS,15,0.0,PGE_valley
447,GRNLF1_1_UNITS,16,0.0,PGE_valley
448,GRNLF1_1_UNITS,17,0.0,PGE_valley
449,GRNLF1_1_UNITS,18,0.0,PGE_valley
450,GRNLF1_1_UNITS,19,0.0,PGE_valley
451,GRNLF1_1_UNITS,20,0.0,PGE_valley
452,GRNLF1_1_UNITS,21,0.0,PGE_valley
453,GRNLF1_1_UNITS,22,0.0,PGE_valley
454,GRNLF1_1_UNITS,23,0.0,PGE_valley
455,GRNLF1_1_UNITS,24,0.0,PGE_valley
