,Source,Sink,Time,Value
1370,SCE,PGE_bay,75,0.0
1371,SCE,PGE_bay,76,0.0
1372,SCE,PGE_bay,77,0.0
1373,SCE,PGE_bay,78,0.0
1374,SCE,PGE_bay,79,0.0
1375,SCE,PGE_bay,80,0.0
1376,SCE,PGE_bay,81,0.0
1377,SCE,PGE_bay,82,0.0
1378,SCE,PGE_bay,83,0.0
1379,SCE,PGE_bay,84,0.0
1380,SCE,PGE_bay,85,0.0
1381,SCE,PGE_bay,86,0.0
1382,SCE,PGE_bay,87,0.0
1383,SCE,PGE_bay,88,0.0
1384,SCE,PGE_bay,89,0.0
1385,SCE,PGE_bay,90,0.0
1386,SCE,PGE_bay,91,0.0
1387,SCE,PGE_bay,92,0.0
1388,SCE,PGE_bay,93,0.0
1389,SCE,PGE_bay,94,0.0
1390,SCE,PGE_bay,95,0.0
1391,SCE,PGE_bay,96,0.0
1392,SCE,SCE,73,0.0
1393,SCE,SCE,74,0.0
1394,SCE,SCE,75,0.0
1395,SCE,SCE,76,0.0
1396,SCE,SCE,77,0.0
1397,SCE,SCE,78,0.0
1398,SCE,SCE,79,0.0
1399,SCE,SCE,80,0.0
1400,SCE,SCE,81,0.0
1401,SCE,SCE,82,0.0
1402,SCE,SCE,83,0.0
1403,SCE,SCE,84,0.0
1404,SCE,SCE,85,0.0
1405,SCE,SCE,86,0.0
1406,SCE,SCE,87,0.0
1407,SCE,SCE,88,0.0
1408,SCE,SCE,89,0.0
1409,SCE,SCE,90,0.0
1410,SCE,SCE,91,0.0
1411,SCE,SCE,92,0.0
1412,SCE,SCE,93,0.0
1413,SCE,SCE,94,0.0
1414,SCE,SCE,95,0.0
1415,SCE,SCE,96,0.0
1416,SCE,SDGE,73,0.0
1417,SCE,SDGE,74,0.0
1418,SCE,SDGE,75,0.0
1419,SCE,SDGE,76,0.0
1420,SCE,SDGE,77,0.0
1421,SCE,SDGE,78,0.0
1422,SCE,SDGE,79,0.0
1423,SCE,SDGE,80,0.0
1424,SCE,SDGE,81,0.0
1425,SCE,SDGE,82,0.0
1426,SCE,SDGE,83,0.0
1427,SCE,SDGE,84,0.0
1428,SCE,SDGE,85,0.0
1429,SCE,SDGE,86,0.0
1430,SCE,SDGE,87,0.0
1431,SCE,SDGE,88,0.0
1432,SCE,SDGE,89,23.0766300997291
1433,SCE,SDGE,90,167.23513807138374
1434,SCE,SDGE,91,465.0500886077066
1435,SCE,SDGE,92,575.8706241968351
1436,SCE,SDGE,93,495.2760311600367
1437,SCE,SDGE,94,424.263182595082
1438,SCE,SDGE,95,261.8037554565199
1439,SCE,SDGE,96,12.275707164340275
1440,SDGE,PGE_valley,73,0.0
1441,SDGE,PGE_valley,74,0.0
1442,SDGE,PGE_valley,75,0.0
1443,SDGE,PGE_valley,76,0.0
1444,SDGE,PGE_valley,77,0.0
1445,SDGE,PGE_valley,78,0.0
1446,SDGE,PGE_valley,79,0.0
1447,SDGE,PGE_valley,80,0.0
1448,SDGE,PGE_valley,81,0.0
1449,SDGE,PGE_valley,82,0.0
1450,SDGE,PGE_valley,83,0.0
1451,SDGE,PGE_valley,84,0.0
1452,SDGE,PGE_valley,85,0.0
1453,SDGE,PGE_valley,86,0.0
1454,SDGE,PGE_valley,87,0.0
1455,SDGE,PGE_valley,88,0.0
1456,SDGE,PGE_valley,89,0.0
1457,SDGE,PGE_valley,90,0.0
1458,SDGE,PGE_valley,91,0.0
1459,SDGE,PGE_valley,92,0.0
1460,SDGE,PGE_valley,93,0.0
1461,SDGE,PGE_valley,94,0.0
1462,SDGE,PGE_valley,95,0.0
1463,SDGE,PGE_valley,96,0.0
1464,SDGE,PGE_bay,73,0.0
1465,SDGE,PGE_bay,74,0.0
1466,SDGE,PGE_bay,75,0.0
1467,SDGE,PGE_bay,76,0.0
1468,SDGE,PGE_bay,77,0.0
1469,SDGE,PGE_bay,78,0.0
1470,SDGE,PGE_bay,79,0.0
1471,SDGE,PGE_bay,80,0.0
1472,SDGE,PGE_bay,81,0.0
1473,SDGE,PGE_bay,82,0.0
1474,SDGE,PGE_bay,83,0.0
1475,SDGE,PGE_bay,84,0.0
1476,SDGE,PGE_bay,85,0.0
1477,SDGE,PGE_bay,86,0.0
1478,SDGE,PGE_bay,87,0.0
1479,SDGE,PGE_bay,88,0.0
1480,SDGE,PGE_bay,89,0.0
1481,SDGE,PGE_bay,90,0.0
1482,SDGE,PGE_bay,91,0.0
1483,SDGE,PGE_bay,92,0.0
1484,SDGE,PGE_bay,93,0.0
1485,SDGE,PGE_bay,94,0.0
1486,SDGE,PGE_bay,95,0.0
1487,SDGE,PGE_bay,96,0.0
1488,SDGE,SCE,73,0.0
1489,SDGE,SCE,74,0.0
1490,SDGE,SCE,75,16.85581164975224
1491,SDGE,SCE,76,0.0
1492,SDGE,SCE,77,0.0
1493,SDGE,SCE,78,49.6475219142518
1494,SDGE,SCE,79,0.0
1495,SDGE,SCE,80,0.0
1496,SDGE,SCE,81,0.0
1497,SDGE,SCE,82,0.0
1498,SDGE,SCE,83,0.0
1499,SDGE,SCE,84,0.0
1500,SDGE,SCE,85,0.0
1501,SDGE,SCE,86,0.0
1502,SDGE,SCE,87,0.0
1503,SDGE,SCE,88,0.0
1504,SDGE,SCE,89,0.0
1505,SDGE,SCE,90,0.0
1506,SDGE,SCE,91,0.0
1507,SDGE,SCE,92,0.0
1508,SDGE,SCE,93,0.0
1509,SDGE,SCE,94,0.0
1510,SDGE,SCE,95,0.0
1511,SDGE,SCE,96,0.0
1512,SDGE,SDGE,73,0.0
1513,SDGE,SDGE,74,0.0
1514,SDGE,SDGE,75,0.0
1515,SDGE,SDGE,76,0.0
1516,SDGE,SDGE,77,0.0
1517,SDGE,SDGE,78,0.0
1518,SDGE,SDGE,79,0.0
1519,SDGE,SDGE,80,0.0
1520,SDGE,SDGE,81,0.0
1521,SDGE,SDGE,82,0.0
1522,SDGE,SDGE,83,0.0
1523,SDGE,SDGE,84,0.0
1524,SDGE,SDGE,85,0.0
1525,SDGE,SDGE,86,0.0
1526,SDGE,SDGE,87,0.0
1527,SDGE,SDGE,88,0.0
1528,SDGE,SDGE,89,0.0
1529,SDGE,SDGE,90,0.0
1530,SDGE,SDGE,91,0.0
1531,SDGE,SDGE,92,0.0
1532,SDGE,SDGE,93,0.0
1533,SDGE,SDGE,94,0.0
1534,SDGE,SDGE,95,0.0
1535,SDGE,SDGE,96,0.0
1536,PGE_valley,PGE_valley,97,0.0
1537,PGE_valley,PGE_valley,98,0.0
1538,PGE_valley,PGE_valley,99,0.0
1539,PGE_valley,PGE_valley,100,0.0
1540,PGE_valley,PGE_valley,101,0.0
1541,PGE_valley,PGE_valley,102,0.0
1542,PGE_valley,PGE_valley,103,0.0
1543,PGE_valley,PGE_valley,104,0.0
1544,PGE_valley,PGE_valley,105,0.0
1545,PGE_valley,PGE_valley,106,0.0
1546,PGE_valley,PGE_valley,107,0.0
1547,PGE_valley,PGE_valley,108,0.0
1548,PGE_valley,PGE_valley,109,0.0
1549,PGE_valley,PGE_valley,110,0.0
1550,PGE_valley,PGE_valley,111,0.0
1551,PGE_valley,PGE_valley,112,0.0
1552,PGE_valley,PGE_valley,113,0.0
1553,PGE_valley,PGE_valley,114,0.0
1554,PGE_valley,PGE_valley,115,0.0
1555,PGE_valley,PGE_valley,116,0.0
1556,PGE_valley,PGE_valley,117,0.0
1557,PGE_valley,PGE_valley,118,0.0
1558,PGE_valley,PGE_valley,119,0.0
1559,PGE_valley,PGE_valley,120,0.0
1560,PGE_valley,PGE_bay,97,2796.8735026334243
1561,PGE_valley,PGE_bay,98,2687.7855532909134
1562,PGE_valley,PGE_bay,99,2601.2783370554007
1563,PGE_valley,PGE_bay,100,2569.793516413414
1564,PGE_valley,PGE_bay,101,2620.834482887314
1565,PGE_valley,PGE_bay,102,2693.555501110596
1566,PGE_valley,PGE_bay,103,2954.6137796081657
1567,PGE_valley,PGE_bay,104,3485.111465538025
1568,PGE_valley,PGE_bay,105,3723.183586974038
1569,PGE_valley,PGE_bay,106,3899.3557064218644
1570,PGE_valley,PGE_bay,107,3922.46252707348
1571,PGE_valley,PGE_bay,108,3785.427488240568
1572,PGE_valley,PGE_bay,109,3708.0074692360204
1573,PGE_valley,PGE_bay,110,3663.4572526117718
1574,PGE_valley,PGE_bay,111,3593.7938417969117
1575,PGE_valley,PGE_bay,112,3589.7891934688223
1576,PGE_valley,PGE_bay,113,3589.2210264819505
1577,PGE_valley,PGE_bay,114,3848.7301592309855
1578,PGE_valley,PGE_bay,115,4320.645294728335
1579,PGE_valley,PGE_bay,116,4158.154413855243
1580,PGE_valley,PGE_bay,117,3920.3404493865014
1581,PGE_valley,PGE_bay,118,3724.541299594699
1582,PGE_valley,PGE_bay,119,3513.258820973503
1583,PGE_valley,PGE_bay,120,3169.6014390609407
1584,PGE_valley,SCE,97,119.04208274679108
1585,PGE_valley,SCE,98,359.46807513636037
1586,PGE_valley,SCE,99,0.0
1587,PGE_valley,SCE,100,0.0
1588,PGE_valley,SCE,101,59.34772968628761
1589,PGE_valley,SCE,102,0.0
1590,PGE_valley,SCE,103,0.0
1591,PGE_valley,SCE,104,0.0
1592,PGE_valley,SCE,105,0.0
1593,PGE_valley,SCE,106,0.0
1594,PGE_valley,SCE,107,0.0
1595,PGE_valley,SCE,108,0.0
1596,PGE_valley,SCE,109,0.0
1597,PGE_valley,SCE,110,0.0
1598,PGE_valley,SCE,111,0.0
1599,PGE_valley,SCE,112,96.30763806587663
1600,PGE_valley,SCE,113,415.54682733645075
1601,PGE_valley,SCE,114,0.0
1602,PGE_valley,SCE,115,230.04501168418324
1603,PGE_valley,SCE,116,0.0
1604,PGE_valley,SCE,117,0.0
1605,PGE_valley,SCE,118,0.0
1606,PGE_valley,SCE,119,5.709667594773755
1607,PGE_valley,SCE,120,0.0
1608,PGE_valley,SDGE,97,0.0
1609,PGE_valley,SDGE,98,0.0
1610,PGE_valley,SDGE,99,0.0
1611,PGE_valley,SDGE,100,0.0
1612,PGE_valley,SDGE,101,0.0
1613,PGE_valley,SDGE,102,0.0
1614,PGE_valley,SDGE,103,0.0
1615,PGE_valley,SDGE,104,0.0
1616,PGE_valley,SDGE,105,0.0
1617,PGE_valley,SDGE,106,0.0
1618,PGE_valley,SDGE,107,0.0
1619,PGE_valley,SDGE,108,0.0
1620,PGE_valley,SDGE,109,0.0
1621,PGE_valley,SDGE,110,0.0
1622,PGE_valley,SDGE,111,0.0
1623,PGE_valley,SDGE,112,0.0
1624,PGE_valley,SDGE,113,0.0
1625,PGE_valley,SDGE,114,0.0
1626,PGE_valley,SDGE,115,0.0
1627,PGE_valley,SDGE,116,0.0
1628,PGE_valley,SDGE,117,0.0
1629,PGE_valley,SDGE,118,0.0
1630,PGE_valley,SDGE,119,0.0
1631,PGE_valley,SDGE,120,0.0
1632,PGE_bay,PGE_valley,97,0.0
1633,PGE_bay,PGE_valley,98,0.0
1634,PGE_bay,PGE_valley,99,0.0
1635,PGE_bay,PGE_valley,100,0.0
1636,PGE_bay,PGE_valley,101,0.0
1637,PGE_bay,PGE_valley,102,0.0
1638,PGE_bay,PGE_valley,103,0.0
1639,PGE_bay,PGE_valley,104,0.0
1640,PGE_bay,PGE_valley,105,0.0
1641,PGE_bay,PGE_valley,106,0.0
1642,PGE_bay,PGE_valley,107,0.0
1643,PGE_bay,PGE_valley,108,0.0
1644,PGE_bay,PGE_valley,109,0.0
1645,PGE_bay,PGE_valley,110,0.0
1646,PGE_bay,PGE_valley,111,0.0
1647,PGE_bay,PGE_valley,112,0.0
1648,PGE_bay,PGE_valley,113,0.0
1649,PGE_bay,PGE_valley,114,0.0
1650,PGE_bay,PGE_valley,115,0.0
1651,PGE_bay,PGE_valley,116,0.0
1652,PGE_bay,PGE_valley,117,0.0
1653,PGE_bay,PGE_valley,118,0.0
1654,PGE_bay,PGE_valley,119,0.0
1655,PGE_bay,PGE_valley,120,0.0
1656,PGE_bay,PGE_bay,97,0.0
1657,PGE_bay,PGE_bay,98,0.0
1658,PGE_bay,PGE_bay,99,0.0
1659,PGE_bay,PGE_bay,100,0.0
1660,PGE_bay,PGE_bay,101,0.0
1661,PGE_bay,PGE_bay,102,0.0
1662,PGE_bay,PGE_bay,103,0.0
1663,PGE_bay,PGE_bay,104,0.0
1664,PGE_bay,PGE_bay,105,0.0
1665,PGE_bay,PGE_bay,106,0.0
1666,PGE_bay,PGE_bay,107,0.0
1667,PGE_bay,PGE_bay,108,0.0
1668,PGE_bay,PGE_bay,109,0.0
1669,PGE_bay,PGE_bay,110,0.0
1670,PGE_bay,PGE_bay,111,0.0
1671,PGE_bay,PGE_bay,112,0.0
1672,PGE_bay,PGE_bay,113,0.0
1673,PGE_bay,PGE_bay,114,0.0
1674,PGE_bay,PGE_bay,115,0.0
1675,PGE_bay,PGE_bay,116,0.0
1676,PGE_bay,PGE_bay,117,0.0
1677,PGE_bay,PGE_bay,118,0.0
1678,PGE_bay,PGE_bay,119,0.0
1679,PGE_bay,PGE_bay,120,0.0
1680,PGE_bay,SCE,97,0.0
1681,PGE_bay,SCE,98,0.0
1682,PGE_bay,SCE,99,0.0
1683,PGE_bay,SCE,100,0.0
1684,PGE_bay,SCE,101,0.0
1685,PGE_bay,SCE,102,0.0
1686,PGE_bay,SCE,103,0.0
1687,PGE_bay,SCE,104,0.0
1688,PGE_bay,SCE,105,0.0
1689,PGE_bay,SCE,106,0.0
1690,PGE_bay,SCE,107,0.0
1691,PGE_bay,SCE,108,0.0
1692,PGE_bay,SCE,109,0.0
1693,PGE_bay,SCE,110,0.0
1694,PGE_bay,SCE,111,0.0
1695,PGE_bay,SCE,112,0.0
1696,PGE_bay,SCE,113,0.0
1697,PGE_bay,SCE,114,0.0
1698,PGE_bay,SCE,115,0.0
1699,PGE_bay,SCE,116,0.0
1700,PGE_bay,SCE,117,0.0
1701,PGE_bay,SCE,118,0.0
1702,PGE_bay,SCE,119,0.0
1703,PGE_bay,SCE,120,0.0
1704,PGE_bay,SDGE,97,0.0
1705,PGE_bay,SDGE,98,0.0
1706,PGE_bay,SDGE,99,0.0
1707,PGE_bay,SDGE,100,0.0
1708,PGE_bay,SDGE,101,0.0
1709,PGE_bay,SDGE,102,0.0
1710,PGE_bay,SDGE,103,0.0
1711,PGE_bay,SDGE,104,0.0
1712,PGE_bay,SDGE,105,0.0
1713,PGE_bay,SDGE,106,0.0
1714,PGE_bay,SDGE,107,0.0
1715,PGE_bay,SDGE,108,0.0
1716,PGE_bay,SDGE,109,0.0
1717,PGE_bay,SDGE,110,0.0
1718,PGE_bay,SDGE,111,0.0
1719,PGE_bay,SDGE,112,0.0
1720,PGE_bay,SDGE,113,0.0
1721,PGE_bay,SDGE,114,0.0
1722,PGE_bay,SDGE,115,0.0
1723,PGE_bay,SDGE,116,0.0
1724,PGE_bay,SDGE,117,0.0
1725,PGE_bay,SDGE,118,0.0
1726,PGE_bay,SDGE,119,0.0
1727,PGE_bay,SDGE,120,0.0
1728,SCE,PGE_valley,97,0.0
1729,SCE,PGE_valley,98,0.0
1730,SCE,PGE_valley,99,0.0
1731,SCE,PGE_valley,100,0.0
1732,SCE,PGE_valley,101,0.0
1733,SCE,PGE_valley,102,0.0
1734,SCE,PGE_valley,103,0.0
1735,SCE,PGE_valley,104,0.0
1736,SCE,PGE_valley,105,0.0
1737,SCE,PGE_valley,106,0.0
1738,SCE,PGE_valley,107,0.0
1739,SCE,PGE_valley,108,0.0
1740,SCE,PGE_valley,109,0.0
1741,SCE,PGE_valley,110,0.0
1742,SCE,PGE_valley,111,0.0
1743,SCE,PGE_valley,112,0.0
1744,SCE,PGE_valley,113,0.0
1745,SCE,PGE_valley,114,0.0
1746,SCE,PGE_valley,115,0.0
1747,SCE,PGE_valley,116,0.0
1748,SCE,PGE_valley,117,0.0
1749,SCE,PGE_valley,118,0.0
1750,SCE,PGE_valley,119,0.0
1751,SCE,PGE_valley,120,0.0
1752,SCE,PGE_bay,97,0.0
1753,SCE,PGE_bay,98,0.0
1754,SCE,PGE_bay,99,0.0
1755,SCE,PGE_bay,100,0.0
1756,SCE,PGE_bay,101,0.0
1757,SCE,PGE_bay,102,0.0
1758,SCE,PGE_bay,103,0.0
1759,SCE,PGE_bay,104,0.0
1760,SCE,PGE_bay,105,0.0
1761,SCE,PGE_bay,106,0.0
1762,SCE,PGE_bay,107,0.0
1763,SCE,PGE_bay,108,0.0
1764,SCE,PGE_bay,109,0.0
1765,SCE,PGE_bay,110,0.0
1766,SCE,PGE_bay,111,0.0
1767,SCE,PGE_bay,112,0.0
1768,SCE,PGE_bay,113,0.0
1769,SCE,PGE_bay,114,0.0
1770,SCE,PGE_bay,115,0.0
1771,SCE,PGE_bay,116,0.0
1772,SCE,PGE_bay,117,0.0
1773,SCE,PGE_bay,118,0.0
1774,SCE,PGE_bay,119,0.0
1775,SCE,PGE_bay,120,0.0
1776,SCE,SCE,97,0.0
1777,SCE,SCE,98,0.0
1778,SCE,SCE,99,0.0
1779,SCE,SCE,100,0.0
1780,SCE,SCE,101,0.0
1781,SCE,SCE,102,0.0
1782,SCE,SCE,103,0.0
1783,SCE,SCE,104,0.0
1784,SCE,SCE,105,0.0
1785,SCE,SCE,106,0.0
1786,SCE,SCE,107,0.0
1787,SCE,SCE,108,0.0
1788,SCE,SCE,109,0.0
1789,SCE,SCE,110,0.0
1790,SCE,SCE,111,0.0
1791,SCE,SCE,112,0.0
1792,SCE,SCE,113,0.0
1793,SCE,SCE,114,0.0
1794,SCE,SCE,115,0.0
1795,SCE,SCE,116,0.0
1796,SCE,SCE,117,0.0
1797,SCE,SCE,118,0.0
1798,SCE,SCE,119,0.0
1799,SCE,SCE,120,0.0
1800,SCE,SDGE,97,0.0
1801,SCE,SDGE,98,0.0
1802,SCE,SDGE,99,0.0
1803,SCE,SDGE,100,0.0
1804,SCE,SDGE,101,0.0
1805,SCE,SDGE,102,0.0
1806,SCE,SDGE,103,0.0
1807,SCE,SDGE,104,0.0
1808,SCE,SDGE,105,0.0
1809,SCE,SDGE,106,0.0
1810,SCE,SDGE,107,0.0
1811,SCE,SDGE,108,0.0
1812,SCE,SDGE,109,0.0
1813,SCE,SDGE,110,0.0
1814,SCE,SDGE,111,0.0
1815,SCE,SDGE,112,0.0
1816,SCE,SDGE,113,0.0
1817,SCE,SDGE,114,52.50607575815468
1818,SCE,SDGE,115,244.62868698217346
1819,SCE,SDGE,116,244.43718424050638
1820,SCE,SDGE,117,125.50211448320704
1821,SCE,SDGE,118,121.56874824741112
1822,SCE,SDGE,119,55.99282984690706
1823,SCE,SDGE,120,0.0
1824,SDGE,PGE_valley,97,0.0
1825,SDGE,PGE_valley,98,0.0
1826,SDGE,PGE_valley,99,0.0
1827,SDGE,PGE_valley,100,0.0
1828,SDGE,PGE_valley,101,0.0
1829,SDGE,PGE_valley,102,0.0
1830,SDGE,PGE_valley,103,0.0
1831,SDGE,PGE_valley,104,0.0
1832,SDGE,PGE_valley,105,0.0
1833,SDGE,PGE_valley,106,0.0
1834,SDGE,PGE_valley,107,0.0
1835,SDGE,PGE_valley,108,0.0
1836,SDGE,PGE_valley,109,0.0
1837,SDGE,PGE_valley,110,0.0
1838,SDGE,PGE_valley,111,0.0
1839,SDGE,PGE_valley,112,0.0
1840,SDGE,PGE_valley,113,0.0
1841,SDGE,PGE_valley,114,0.0
1842,SDGE,PGE_valley,115,0.0
1843,SDGE,PGE_valley,116,0.0
1844,SDGE,PGE_valley,117,0.0
1845,SDGE,PGE_valley,118,0.0
1846,SDGE,PGE_valley,119,0.0
1847,SDGE,PGE_valley,120,0.0
1848,SDGE,PGE_bay,97,0.0
1849,SDGE,PGE_bay,98,0.0
1850,SDGE,PGE_bay,99,0.0
1851,SDGE,PGE_bay,100,0.0
1852,SDGE,PGE_bay,101,0.0
1853,SDGE,PGE_bay,102,0.0
1854,SDGE,PGE_bay,103,0.0
1855,SDGE,PGE_bay,104,0.0
1856,SDGE,PGE_bay,105,0.0
1857,SDGE,PGE_bay,106,0.0
1858,SDGE,PGE_bay,107,0.0
1859,SDGE,PGE_bay,108,0.0
1860,SDGE,PGE_bay,109,0.0
1861,SDGE,PGE_bay,110,0.0
1862,SDGE,PGE_bay,111,0.0
1863,SDGE,PGE_bay,112,0.0
1864,SDGE,PGE_bay,113,0.0
1865,SDGE,PGE_bay,114,0.0
1866,SDGE,PGE_bay,115,0.0
1867,SDGE,PGE_bay,116,0.0
1868,SDGE,PGE_bay,117,0.0
1869,SDGE,PGE_bay,118,0.0
1870,SDGE,PGE_bay,119,0.0
1871,SDGE,PGE_bay,120,0.0
1872,SDGE,SCE,97,0.0
1873,SDGE,SCE,98,0.0
1874,SDGE,SCE,99,0.0
1875,SDGE,SCE,100,0.0
1876,SDGE,SCE,101,0.0
1877,SDGE,SCE,102,0.0
1878,SDGE,SCE,103,0.0
1879,SDGE,SCE,104,0.0
1880,SDGE,SCE,105,0.0
1881,SDGE,SCE,106,0.0
1882,SDGE,SCE,107,0.0
1883,SDGE,SCE,108,0.0
1884,SDGE,SCE,109,0.0
1885,SDGE,SCE,110,0.0
1886,SDGE,SCE,111,0.0
1887,SDGE,SCE,112,0.0
1888,SDGE,SCE,113,0.0
1889,SDGE,SCE,114,0.0
1890,SDGE,SCE,115,0.0
1891,SDGE,SCE,116,0.0
1892,SDGE,SCE,117,0.0
1893,SDGE,SCE,118,0.0
1894,SDGE,SCE,119,0.0
1895,SDGE,SCE,120,0.0
1896,SDGE,SDGE,97,0.0
1897,SDGE,SDGE,98,0.0
1898,SDGE,SDGE,99,0.0
1899,SDGE,SDGE,100,0.0
1900,SDGE,SDGE,101,0.0
1901,SDGE,SDGE,102,0.0
1902,SDGE,SDGE,103,0.0
1903,SDGE,SDGE,104,0.0
1904,SDGE,SDGE,105,0.0
1905,SDGE,SDGE,106,0.0
1906,SDGE,SDGE,107,0.0
1907,SDGE,SDGE,108,0.0
1908,SDGE,SDGE,109,0.0
1909,SDGE,SDGE,110,0.0
1910,SDGE,SDGE,111,0.0
1911,SDGE,SDGE,112,0.0
1912,SDGE,SDGE,113,0.0
1913,SDGE,SDGE,114,0.0
1914,SDGE,SDGE,115,0.0
1915,SDGE,SDGE,116,0.0
1916,SDGE,SDGE,117,0.0
1917,SDGE,SDGE,118,0.0
1918,SDGE,SDGE,119,0.0
1919,SDGE,SDGE,120,0.0
1920,PGE_valley,PGE_valley,121,0.0
1921,PGE_valley,PGE_valley,122,0.0
1922,PGE_valley,PGE_valley,123,0.0
1923,PGE_valley,PGE_valley,124,0.0
1924,PGE_valley,PGE_valley,125,0.0
1925,PGE_valley,PGE_valley,126,0.0
1926,PGE_valley,PGE_valley,127,0.0
1927,PGE_valley,PGE_valley,128,0.0
1928,PGE_valley,PGE_valley,129,0.0
1929,PGE_valley,PGE_valley,130,0.0
1930,PGE_valley,PGE_valley,131,0.0
1931,PGE_valley,PGE_valley,132,0.0
1932,PGE_valley,PGE_valley,133,0.0
1933,PGE_valley,PGE_valley,134,0.0
1934,PGE_valley,PGE_valley,135,0.0
1935,PGE_valley,PGE_valley,136,0.0
1936,PGE_valley,PGE_valley,137,0.0
1937,PGE_valley,PGE_valley,138,0.0
1938,PGE_valley,PGE_valley,139,0.0
1939,PGE_valley,PGE_valley,140,0.0
1940,PGE_valley,PGE_valley,141,0.0
1941,PGE_valley,PGE_valley,142,0.0
1942,PGE_valley,PGE_valley,143,0.0
1943,PGE_valley,PGE_valley,144,0.0
1944,PGE_valley,PGE_bay,121,2428.1683923704104
1945,PGE_valley,PGE_bay,122,2191.2993447792633
1946,PGE_valley,PGE_bay,123,2025.960562917523
1947,PGE_valley,PGE_bay,124,1994.0756908146377
1948,PGE_valley,PGE_bay,125,2204.9909815570572
1949,PGE_valley,PGE_bay,126,2424.273210440905
1950,PGE_valley,PGE_bay,127,2654.5316655740507
1951,PGE_valley,PGE_bay,128,3092.004238595825
1952,PGE_valley,PGE_bay,129,3324.4953586259508
1953,PGE_valley,PGE_bay,130,3413.6630439907435
1954,PGE_valley,PGE_bay,131,3491.8516464685827
1955,PGE_valley,PGE_bay,132,3391.5413142281163
1956,PGE_valley,PGE_bay,133,3352.900895771736
1957,PGE_valley,PGE_bay,134,3320.880476839486
1958,PGE_valley,PGE_bay,135,3351.3297809603655
1959,PGE_valley,PGE_bay,136,3292.104465257733
1960,PGE_valley,PGE_bay,137,3304.221803819926
1961,PGE_valley,PGE_bay,138,3374.9708254391808
1962,PGE_valley,PGE_bay,139,3775.2342894770936
1963,PGE_valley,PGE_bay,140,3726.233949603397
1964,PGE_valley,PGE_bay,141,3582.2026080681803
1965,PGE_valley,PGE_bay,142,3361.4347230921176
1966,PGE_valley,PGE_bay,143,3059.484988533959
1967,PGE_valley,PGE_bay,144,2708.757934424515
1968,PGE_valley,SCE,121,0.0
1969,PGE_valley,SCE,122,0.0
1970,PGE_valley,SCE,123,0.0
1971,PGE_valley,SCE,124,0.0
1972,PGE_valley,SCE,125,0.0
1973,PGE_valley,SCE,126,0.0
1974,PGE_valley,SCE,127,0.0
1975,PGE_valley,SCE,128,0.0
1976,PGE_valley,SCE,129,0.0
1977,PGE_valley,SCE,130,0.0
1978,PGE_valley,SCE,131,0.0
1979,PGE_valley,SCE,132,0.0
1980,PGE_valley,SCE,133,0.0
1981,PGE_valley,SCE,134,0.0
1982,PGE_valley,SCE,135,0.0
1983,PGE_valley,SCE,136,0.0
1984,PGE_valley,SCE,137,0.0
1985,PGE_valley,SCE,138,0.0
1986,PGE_valley,SCE,139,0.0
1987,PGE_valley,SCE,140,0.0
1988,PGE_valley,SCE,141,0.0
1989,PGE_valley,SCE,142,0.0
1990,PGE_valley,SCE,143,0.0
1991,PGE_valley,SCE,144,0.0
1992,PGE_valley,SDGE,121,0.0
1993,PGE_valley,SDGE,122,0.0
1994,PGE_valley,SDGE,123,0.0
1995,PGE_valley,SDGE,124,0.0
1996,PGE_valley,SDGE,125,0.0
1997,PGE_valley,SDGE,126,0.0
1998,PGE_valley,SDGE,127,0.0
1999,PGE_valley,SDGE,128,0.0
2000,PGE_valley,SDGE,129,0.0
2001,PGE_valley,SDGE,130,0.0
2002,PGE_valley,SDGE,131,0.0
2003,PGE_valley,SDGE,132,0.0
2004,PGE_valley,SDGE,133,0.0
2005,PGE_valley,SDGE,134,0.0
2006,PGE_valley,SDGE,135,0.0
2007,PGE_valley,SDGE,136,0.0
2008,PGE_valley,SDGE,137,0.0
2009,PGE_valley,SDGE,138,0.0
2010,PGE_valley,SDGE,139,0.0
2011,PGE_valley,SDGE,140,0.0
2012,PGE_valley,SDGE,141,0.0
2013,PGE_valley,SDGE,142,0.0
2014,PGE_valley,SDGE,143,0.0
2015,PGE_valley,SDGE,144,0.0
2016,PGE_bay,PGE_valley,121,0.0
2017,PGE_bay,PGE_valley,122,0.0
2018,PGE_bay,PGE_valley,123,0.0
2019,PGE_bay,PGE_valley,124,0.0
2020,PGE_bay,PGE_valley,125,0.0
2021,PGE_bay,PGE_valley,126,0.0
2022,PGE_bay,PGE_valley,127,0.0
2023,PGE_bay,PGE_valley,128,0.0
2024,PGE_bay,PGE_valley,129,0.0
2025,PGE_bay,PGE_valley,130,0.0
2026,PGE_bay,PGE_valley,131,0.0
2027,PGE_bay,PGE_valley,132,0.0
2028,PGE_bay,PGE_valley,133,0.0
2029,PGE_bay,PGE_valley,134,0.0
2030,PGE_bay,PGE_valley,135,0.0
2031,PGE_bay,PGE_valley,136,0.0
2032,PGE_bay,PGE_valley,137,0.0
2033,PGE_bay,PGE_valley,138,0.0
2034,PGE_bay,PGE_valley,139,0.0
2035,PGE_bay,PGE_valley,140,0.0
2036,PGE_bay,PGE_valley,141,0.0
2037,PGE_bay,PGE_valley,142,0.0
2038,PGE_bay,PGE_valley,143,0.0
